#     BLOCK:   ACTUAL_H:    H_AVE:      ERROR:
        1308   -0.436278   -0.444296 0.000220551
        1309   -0.453836   -0.444303 0.000220503
        1310   -0.439312   -0.444299 0.000220367
        1311   -0.433249   -0.444291  0.00022036
        1312   -0.438558   -0.444287 0.000220236
        1313   -0.437636   -0.444282 0.000220126
        1314   -0.433076   -0.444273 0.000220124
        1315   -0.451886   -0.444279 0.000220032
        1316   -0.445341    -0.44428 0.000219867
        1317   -0.439012   -0.444276 0.000219736
        1318   -0.452435   -0.444282 0.000219657
        1319   -0.436162   -0.444276 0.000219576
        1320   -0.457956   -0.444286 0.000219654
        1321   -0.451211   -0.444291 0.000219551
        1322    -0.45345   -0.444298 0.000219494
        1323    -0.45151   -0.444304 0.000219396
        1324   -0.442173   -0.444302 0.000219236
        1325    -0.44069   -0.444299 0.000219087
        1326   -0.444024   -0.444299 0.000218922
        1327   -0.442872   -0.444298  0.00021876
        1328    -0.44645     -0.4443 0.000218601
        1329   -0.439272   -0.444296 0.000218469
        1330    -0.43705    -0.44429 0.000218373
        1331   -0.431549   -0.444281 0.000218419
        1332   -0.450372   -0.444285 0.000218303
        1333   -0.441276   -0.444283 0.000218151
        1334   -0.444923   -0.444284 0.000217988
        1335   -0.441059   -0.444281 0.000217838
        1336   -0.444427   -0.444281 0.000217675
        1337   -0.455202    -0.44429 0.000217665
        1338   -0.447482   -0.444292 0.000217515
        1339   -0.450026   -0.444296 0.000217395
        1340   -0.453213   -0.444303 0.000217335
        1341   -0.451804   -0.444308 0.000217245
        1342   -0.450887   -0.444313 0.000217138
        1343   -0.454955   -0.444321 0.000217121
        1344    -0.43895   -0.444317 0.000216996
        1345   -0.439296   -0.444314 0.000216867
        1346   -0.457457   -0.444323 0.000216926
        1347   -0.443212   -0.444322 0.000216766
        1348   -0.445412   -0.444323 0.000216607
        1349   -0.446791   -0.444325 0.000216454
        1350   -0.432198   -0.444316  0.00021648
        1351   -0.434404   -0.444309 0.000216444
        1352    -0.44649    -0.44431  0.00021629
        1353   -0.445972   -0.444312 0.000216134
        1354   -0.439985   -0.444308 0.000215998
        1355    -0.43915   -0.444305 0.000215872
        1356   -0.449054   -0.444308 0.000215741
        1357   -0.436883   -0.444303 0.000215651
        1358   -0.441078     -0.4443 0.000215506
        1359   -0.431611   -0.444291 0.000215549
        1360   -0.437513   -0.444286 0.000215448
        1361   -0.412559   -0.444263 0.000216547
        1362   -0.437272   -0.444258 0.000216449
        1363   -0.436129   -0.444252 0.000216373
        1364   -0.444784   -0.444252 0.000216214
        1365   -0.434019   -0.444244 0.000216186
        1366   -0.445349   -0.444245 0.000216029
        1367    -0.44863   -0.444248 0.000215895
        1368   -0.442956   -0.444248 0.000215739
        1369   -0.434367    -0.44424 0.000215702
        1370    -0.44624   -0.444242  0.00021555
        1371   -0.439229   -0.444238 0.000215424
        1372   -0.440127   -0.444235 0.000215287
        1373   -0.446479   -0.444237 0.000215137
        1374   -0.457156   -0.444246 0.000215186
        1375   -0.451542   -0.444251 0.000215094
        1376   -0.431345   -0.444242 0.000215143
        1377   -0.456424   -0.444251 0.000215168
        1378   -0.440941   -0.444249 0.000215025
        1379   -0.444835   -0.444249  0.00021487
        1380   -0.439021   -0.444245 0.000214748
        1381    -0.44791   -0.444248 0.000214608
        1382   -0.444443   -0.444248 0.000214453
        1383   -0.446274   -0.444249 0.000214303
        1384   -0.436537   -0.444244 0.000214221
        1385   -0.434519   -0.444237 0.000214181
        1386   -0.450464   -0.444241 0.000214074
        1387   -0.442067    -0.44424 0.000213925
        1388   -0.442141   -0.444238 0.000213776
        1389   -0.448904   -0.444242 0.000213649
        1390   -0.434388   -0.444234 0.000213613
        1391   -0.444614   -0.444235 0.000213459
        1392   -0.439364   -0.444231 0.000213335
        1393   -0.444768   -0.444232 0.000213182
        1394   -0.453641   -0.444238 0.000213136
        1395   -0.437977   -0.444234  0.00021303
        1396   -0.449679   -0.444238 0.000212913
        1397   -0.455798   -0.444246 0.000212922
        1398   -0.438195   -0.444242 0.000212813
        1399   -0.443688   -0.444241 0.000212662
        1400   -0.454371   -0.444249 0.000212633
        1401   -0.445385   -0.444249 0.000212482
        1402   -0.432944   -0.444241 0.000212484
        1403   -0.456157    -0.44425 0.000212502
        1404   -0.457712   -0.444259 0.000212567
        1405   -0.453419   -0.444266 0.000212516
        1406   -0.465199   -0.444281 0.000212885
        1407   -0.445211   -0.444282 0.000212735
        1408   -0.447423   -0.444284 0.000212596
        1409   -0.451491   -0.444289 0.000212506
        1410   -0.449058   -0.444292 0.000212383
        1411   -0.445463   -0.444293 0.000212234
        1412   -0.444221   -0.444293 0.000212083
        1413   -0.439196   -0.444289 0.000211964
        1414   -0.447521   -0.444292 0.000211826
        1415   -0.445228   -0.444292 0.000211678
        1416   -0.450993   -0.444297 0.000211581
        1417   -0.445208   -0.444298 0.000211433
        1418   -0.438168   -0.444293 0.000211328
        1419   -0.442848   -0.444292 0.000211181
        1420    -0.43646   -0.444287 0.000211105
        1421   -0.453553   -0.444293 0.000211057
        1422   -0.458143   -0.444303 0.000211133
        1423   -0.448395   -0.444306 0.000211004
        1424   -0.443357   -0.444305 0.000210857
        1425   -0.444797   -0.444306 0.000210709
        1426   -0.450623    -0.44431 0.000210608
        1427   -0.453012   -0.444316 0.000210549
        1428   -0.449702    -0.44432 0.000210435
        1429   -0.458562    -0.44433 0.000210524
        1430   -0.444213    -0.44433 0.000210377
        1431   -0.434008   -0.444323 0.000210353
        1432   -0.452078   -0.444328 0.000210276
        1433   -0.444704   -0.444328 0.000210129
        1434   -0.432531    -0.44432 0.000210144
        1435   -0.434687   -0.444313 0.000210105
        1436   -0.433608   -0.444306 0.000210091
        1437   -0.437215   -0.444301 0.000210002
        1438   -0.429222   -0.444291 0.000210118
        1439   -0.438473   -0.444286 0.000210011
        1440   -0.430768   -0.444277 0.000210075
        1441   -0.446587   -0.444279 0.000209935
        1442   -0.444119   -0.444279 0.000209789
        1443   -0.441687   -0.444277 0.000209652
        1444   -0.439405   -0.444273 0.000209534
        1445   -0.437195   -0.444269 0.000209446
        1446   -0.449595   -0.444272 0.000209333
        1447    -0.44774   -0.444275 0.000209202
        1448    -0.44969   -0.444278 0.000209091
        1449    -0.44186   -0.444277 0.000208954
        1450   -0.458786   -0.444287 0.000209049
        1451   -0.436631   -0.444281 0.000208972
        1452   -0.444844   -0.444282 0.000208828
        1453   -0.441343    -0.44428 0.000208694
        1454   -0.431714   -0.444271 0.000208729
        1455   -0.443252    -0.44427 0.000208587
        1456   -0.436594   -0.444265 0.000208511
        1457   -0.444005   -0.444265 0.000208368
        1458   -0.433896   -0.444258 0.000208346
        1459    -0.44576   -0.444259 0.000208206
        1460   -0.441674   -0.444257 0.000208071
        1461   -0.451751   -0.444262 0.000207991
        1462   -0.452349   -0.444268 0.000207923
        1463    -0.43412   -0.444261 0.000207896
        1464   -0.447683   -0.444263 0.000207767
        1465   -0.439078    -0.44426 0.000207656
        1466   -0.438586   -0.444256  0.00020755
        1467   -0.444652   -0.444256 0.000207409
        1468   -0.445094   -0.444257 0.000207268
        1469   -0.448474   -0.444259 0.000207147
        1470   -0.436382   -0.444254 0.000207075
        1471    -0.43678   -0.444249 0.000206997
        1472     -0.4345   -0.444242 0.000206962
        1473    -0.45848   -0.444252 0.000207047
        1474   -0.436794   -0.444247 0.000206969
        1475   -0.447264   -0.444249 0.000206839
        1476   -0.443548   -0.444249 0.000206699
        1477   -0.443241   -0.444248  0.00020656
        1478   -0.442826   -0.444247 0.000206423
        1479   -0.457169   -0.444256 0.000206468
        1480   -0.445846   -0.444257 0.000206331
        1481   -0.448974    -0.44426 0.000206216
        1482   -0.439676   -0.444257   0.0002061
        1483   -0.436227   -0.444251 0.000206033
        1484   -0.448089   -0.444254  0.00020591
        1485   -0.443011   -0.444253 0.000205773
        1486   -0.446389   -0.444255  0.00020564
        1487   -0.441708   -0.444253 0.000205508
        1488   -0.424937    -0.44424  0.00020578
        1489   -0.428078   -0.444229 0.000205928
        1490   -0.441459   -0.444227 0.000205798
        1491   -0.454308   -0.444234 0.000205771
        1492   -0.436108   -0.444229 0.000205705
        1493    -0.44754   -0.444231 0.000205579
        1494   -0.441385   -0.444229  0.00020545
        1495    -0.45308   -0.444235 0.000205398
        1496   -0.449238   -0.444238 0.000205288
        1497   -0.439098   -0.444235  0.00020518
        1498   -0.438537   -0.444231 0.000205078
        1499   -0.443614    -0.44423 0.000204942
        1500   -0.454423   -0.444237 0.000204918
        1501   -0.451612   -0.444242  0.00020484
        1502   -0.436753   -0.444237 0.000204764
        1503   -0.435093   -0.444231 0.000204719
        1504   -0.450335   -0.444235 0.000204623
        1505    -0.44239   -0.444234  0.00020449
        1506   -0.454749   -0.444241 0.000204474
        1507   -0.448184   -0.444244 0.000204355
        1508   -0.456727   -0.444252 0.000204387
        1509   -0.438085   -0.444248 0.000204292
        1510   -0.453009   -0.444254 0.000204239
        1511   -0.440752   -0.444251 0.000204117
        1512   -0.459894   -0.444262 0.000204244
        1513   -0.433894   -0.444255 0.000204224
        1514   -0.455308   -0.444262  0.00020422
        1515   -0.446442   -0.444263  0.00020409
        1516   -0.439297    -0.44426 0.000203982
        1517   -0.450162   -0.444264 0.000203884
        1518    -0.42744   -0.444253 0.000204051
        1519   -0.456613   -0.444261 0.000204079
        1520   -0.459258   -0.444271 0.000204183
        1521   -0.452381   -0.444276 0.000204118
        1522   -0.439712   -0.444273 0.000204006
        1523   -0.437033   -0.444269 0.000203928
        1524   -0.447036    -0.44427 0.000203802
        1525    -0.42977   -0.444261  0.00020389
        1526    -0.44991   -0.444265  0.00020379
        1527   -0.450976   -0.444269 0.000203704
        1528   -0.439563   -0.444266 0.000203594
        1529   -0.441455   -0.444264 0.000203469
        1530   -0.446904   -0.444266 0.000203343
        1531   -0.446097   -0.444267 0.000203214
        1532   -0.450233   -0.444271 0.000203119
        1533   -0.447727   -0.444273 0.000202999
        1534   -0.438557   -0.444269 0.000202901
        1535   -0.447042   -0.444271 0.000202777
        1536   -0.445276   -0.444272 0.000202646
        1537   -0.452553   -0.444277 0.000202585
        1538   -0.440349   -0.444275  0.00020247
        1539   -0.457083   -0.444283 0.000202509
        1540   -0.444284   -0.444283 0.000202378
        1541   -0.450137   -0.444287 0.000202282
        1542    -0.44363   -0.444286 0.000202151
        1543    -0.44154   -0.444285 0.000202028
        1544   -0.444822   -0.444285 0.000201898
        1545   -0.445049   -0.444285 0.000201767
        1546   -0.442212   -0.444284 0.000201641
        1547   -0.449671   -0.444288 0.000201541
        1548   -0.456666   -0.444296  0.00020157
        1549   -0.437665   -0.444291 0.000201485
        1550   -0.433032   -0.444284 0.000201486
        1551    -0.44056   -0.444282  0.00020137
        1552   -0.441139    -0.44428 0.000201251
        1553   -0.442896   -0.444279 0.000201123
        1554   -0.441221   -0.444277 0.000201003
        1555   -0.448537   -0.444279 0.000200893
        1556     -0.4434   -0.444279 0.000200764
        1557   -0.444242   -0.444279 0.000200635
        1558    -0.43673   -0.444274 0.000200565
        1559   -0.442309   -0.444273  0.00020044
        1560   -0.440919   -0.444271 0.000200323
        1561   -0.449246   -0.444274  0.00020022
        1562   -0.457415   -0.444282 0.000200269
        1563   -0.436859   -0.444277 0.000200197
        1564   -0.438433   -0.444274 0.000200104
        1565    -0.43175   -0.444266 0.000200136
        1566   -0.438147   -0.444262 0.000200046
        1567   -0.450504   -0.444266 0.000199958
        1568   -0.436588   -0.444261 0.000199891
        1569   -0.445034   -0.444261 0.000199764
        1570   -0.440009   -0.444259 0.000199655
        1571   -0.442739   -0.444258  0.00019953
        1572   -0.431463    -0.44425 0.000199569
        1573   -0.447795   -0.444252 0.000199455
        1574    -0.43939   -0.444249 0.000199352
        1575    -0.43677   -0.444244 0.000199282
        1576   -0.451939   -0.444249 0.000199216
        1577   -0.432471   -0.444241 0.000199229
        1578    -0.43203   -0.444234 0.000199253
        1579   -0.449791   -0.444237 0.000199158
        1580   -0.437869   -0.444233 0.000199073
        1581    -0.44393   -0.444233 0.000198947
        1582   -0.445409   -0.444234 0.000198823
        1583   -0.433558   -0.444227 0.000198812
        1584   -0.434581   -0.444221 0.000198779
        1585   -0.449767   -0.444224 0.000198685
        1586   -0.445966   -0.444226 0.000198562
        1587   -0.437404   -0.444221 0.000198484
        1588   -0.460311   -0.444231 0.000198617
        1589   -0.440871   -0.444229 0.000198504
        1590    -0.43142   -0.444221 0.000198542
        1591    -0.44741   -0.444223 0.000198427
        1592   -0.452028   -0.444228 0.000198363
        1593   -0.444173   -0.444228 0.000198239
        1594   -0.456659   -0.444236 0.000198268
        1595   -0.443095   -0.444235 0.000198145
        1596   -0.451962    -0.44424  0.00019808
        1597   -0.438817   -0.444237 0.000197985
        1598   -0.444647   -0.444237 0.000197861
        1599   -0.459749   -0.444247 0.000197975
        1600   -0.439229   -0.444243 0.000197876
        1601   -0.449292   -0.444247 0.000197778
        1602   -0.443514   -0.444246 0.000197655
        1603   -0.439524   -0.444243 0.000197553
        1604   -0.439514    -0.44424 0.000197452
        1605   -0.441915   -0.444239 0.000197335
        1606    -0.44722   -0.444241  0.00019722
        1607   -0.432431   -0.444233 0.000197235
        1608   -0.447889   -0.444236 0.000197125
        1609   -0.443515   -0.444235 0.000197003
        1610   -0.443558   -0.444235 0.000196881
        1611   -0.449988   -0.444238 0.000196791
        1612   -0.442618   -0.444237 0.000196672
        1613   -0.446211   -0.444238 0.000196554
        1614   -0.445792   -0.444239 0.000196434
        1615   -0.456574   -0.444247 0.000196461
        1616   -0.445488   -0.444248 0.000196341
        1617   -0.427819   -0.444238 0.000196482
        1618   -0.442154   -0.444236 0.000196365
        1619   -0.454191   -0.444243  0.00019634
        1620   -0.445453   -0.444243  0.00019622
        1621   -0.447172   -0.444245 0.000196107
        1622   -0.442685   -0.444244 0.000195989
        1623   -0.431675   -0.444236 0.000196021
        1624   -0.445879   -0.444237 0.000195903
        1625   -0.448762    -0.44424 0.000195802
        1626   -0.436225   -0.444235 0.000195744
        1627   -0.448079   -0.444238 0.000195638
        1628   -0.442058   -0.444236 0.000195522
        1629   -0.442158   -0.444235 0.000195406
        1630   -0.443952   -0.444235 0.000195286
        1631   -0.452192    -0.44424 0.000195228
        1632   -0.443225   -0.444239 0.000195109
        1633   -0.447038   -0.444241 0.000194997
        1634   -0.441119   -0.444239 0.000194887
        1635   -0.448101   -0.444241 0.000194782
        1636   -0.446857   -0.444243  0.00019467
        1637   -0.448747   -0.444246  0.00019457
        1638   -0.445908   -0.444247 0.000194454
        1639   -0.452874   -0.444252 0.000194407
        1640   -0.443262   -0.444251 0.000194289
        1641   -0.444521   -0.444251 0.000194171
        1642   -0.452735   -0.444257 0.000194121
        1643   -0.453904   -0.444262 0.000194092
        1644    -0.45034   -0.444266 0.000194009
        1645   -0.438393   -0.444263 0.000193924
        1646    -0.45474   -0.444269 0.000193911
        1647   -0.456172   -0.444276 0.000193927
        1648   -0.440496   -0.444274 0.000193823
        1649     -0.4539    -0.44428 0.000193794
        1650   -0.439561   -0.444277 0.000193697
        1651   -0.456611   -0.444284 0.000193724
        1652   -0.445611   -0.444285 0.000193608
        1653   -0.443066   -0.444284 0.000193493
        1654   -0.435118   -0.444279 0.000193455
        1655   -0.452009   -0.444284 0.000193395
        1656     -0.4523   -0.444288 0.000193338
        1657   -0.446195    -0.44429 0.000193225
        1658   -0.435137   -0.444284 0.000193187
        1659   -0.425868   -0.444273  0.00019339
        1660   -0.445494   -0.444274 0.000193274
        1661   -0.449537   -0.444277 0.000193184
        1662    -0.45163   -0.444281 0.000193119
        1663   -0.453407   -0.444287  0.00019308
        1664   -0.456946   -0.444294 0.000193114
        1665    -0.45042   -0.444298 0.000193033
        1666   -0.432872   -0.444291 0.000193039
        1667   -0.442104    -0.44429 0.000192928
        1668   -0.453663   -0.444295 0.000192894
        1669   -0.439673   -0.444293 0.000192798
        1670   -0.433861   -0.444286 0.000192784
        1671   -0.439735   -0.444284 0.000192688
        1672   -0.444751   -0.444284 0.000192573
        1673   -0.435959   -0.444279 0.000192522
        1674   -0.449473   -0.444282 0.000192432
        1675   -0.435274   -0.444277 0.000192392
        1676    -0.44932    -0.44428 0.000192301
        1677   -0.444041    -0.44428 0.000192186
        1678   -0.444932    -0.44428 0.000192072
        1679    -0.44176   -0.444278 0.000191964
        1680   -0.439266   -0.444276 0.000191873
        1681    -0.44828   -0.444278 0.000191773
        1682   -0.439476   -0.444275  0.00019168
        1683   -0.446911   -0.444277 0.000191573
        1684   -0.440057   -0.444274 0.000191476
        1685   -0.446183   -0.444275 0.000191365
        1686   -0.459849   -0.444284 0.000191475
        1687   -0.459366   -0.444293  0.00019157
        1688   -0.452932   -0.444299 0.000191525
        1689   -0.437159   -0.444294 0.000191458
        1690   -0.434888   -0.444289 0.000191425
        1691   -0.450167   -0.444292 0.000191344
        1692   -0.439072   -0.444289 0.000191256
        1693   -0.434345   -0.444283 0.000191233
        1694   -0.439621    -0.44428  0.00019114
        1695   -0.451466   -0.444285 0.000191074
        1696   -0.440639   -0.444283 0.000190973
        1697   -0.434456   -0.444277 0.000190949
        1698   -0.420778   -0.444263 0.000191337
        1699   -0.438181   -0.444259 0.000191258
        1700    -0.44173   -0.444258 0.000191151
        1701   -0.437345   -0.444254 0.000191082
        1702   -0.443791   -0.444254  0.00019097
        1703   -0.446646   -0.444255 0.000190863
        1704   -0.442351   -0.444254 0.000190754
        1705    -0.42867   -0.444245 0.000190861
        1706   -0.433514   -0.444238 0.000190853
        1707   -0.454968   -0.444245 0.000190845
        1708   -0.451202   -0.444249 0.000190776
        1709   -0.444591   -0.444249 0.000190665
        1710   -0.455407   -0.444255 0.000190665
        1711   -0.426564   -0.444245 0.000190834
        1712   -0.443483   -0.444245 0.000190723
        1713   -0.451311   -0.444249 0.000190656
        1714   -0.433419   -0.444243 0.000190649
        1715   -0.434618   -0.444237 0.000190621
        1716   -0.451535   -0.444241 0.000190557
        1717   -0.456418   -0.444248 0.000190578
        1718   -0.446753    -0.44425 0.000190473
        1719   -0.440039   -0.444247 0.000190378
        1720   -0.438624   -0.444244 0.000190295
        1721   -0.439287   -0.444241 0.000190206
        1722   -0.432635   -0.444234 0.000190215
        1723   -0.444564   -0.444235 0.000190105
        1724   -0.445668   -0.444235 0.000189996
        1725   -0.447181   -0.444237 0.000189894
        1726   -0.441083   -0.444235 0.000189793
        1727   -0.444576   -0.444235 0.000189683
        1728   -0.438918   -0.444232 0.000189598
        1729   -0.449525   -0.444235 0.000189513
        1730   -0.451643    -0.44424 0.000189452
        1731    -0.44764   -0.444242 0.000189353
        1732   -0.439493   -0.444239 0.000189263
        1733   -0.448951   -0.444242 0.000189174
        1734   -0.435299   -0.444237 0.000189135
        1735   -0.438983   -0.444233  0.00018905
        1736   -0.442283   -0.444232 0.000188944
        1737   -0.428869   -0.444224 0.000189043
        1738   -0.440109   -0.444221 0.000188949
        1739   -0.441829    -0.44422 0.000188845
        1740   -0.459362   -0.444228 0.000188937
        1741   -0.446516    -0.44423 0.000188833
        1742   -0.440184   -0.444227 0.000188739
        1743   -0.435583   -0.444223 0.000188696
        1744   -0.439252    -0.44422 0.000188609
        1745   -0.442232   -0.444219 0.000188504
        1746   -0.452313   -0.444223 0.000188453
        1747   -0.441836   -0.444222  0.00018835
        1748   -0.446519   -0.444223 0.000188247
        1749   -0.441006   -0.444221 0.000188149
        1750   -0.428483   -0.444212 0.000188256
        1751   -0.437785   -0.444209 0.000188184
        1752   -0.433571   -0.444203 0.000188175
        1753   -0.443551   -0.444202 0.000188068
        1754   -0.440942     -0.4442  0.00018797
        1755   -0.450145   -0.444204 0.000187893
        1756   -0.446663   -0.444205 0.000187791
        1757   -0.448971   -0.444208 0.000187704
        1758   -0.449619   -0.444211 0.000187622
        1759   -0.450605   -0.444215 0.000187551
        1760   -0.425017   -0.444204 0.000187761
        1761    -0.44447   -0.444204 0.000187655
        1762   -0.443307   -0.444203 0.000187549
        1763   -0.449408   -0.444206 0.000187466
        1764   -0.457403   -0.444214 0.000187509
        1765   -0.444248   -0.444214 0.000187403
        1766   -0.444119   -0.444214 0.000187296
        1767   -0.448255   -0.444216 0.000187204
        1768   -0.446846   -0.444217 0.000187104
        1769   -0.452101   -0.444222 0.000187052
        1770    -0.45165   -0.444226 0.000186993
        1771   -0.452832   -0.444231 0.000186951
        1772   -0.455002   -0.444237 0.000186944
        1773   -0.444376   -0.444237 0.000186839
        1774     -0.4338   -0.444231 0.000186826
        1775   -0.450566   -0.444235 0.000186755
        1776   -0.423395   -0.444223 0.000187018
        1777   -0.447915   -0.444225 0.000186924
        1778   -0.431903   -0.444218 0.000186947
        1779   -0.440089   -0.444216 0.000186857
        1780   -0.447377   -0.444218  0.00018676
        1781   -0.444077   -0.444218 0.000186655
        1782   -0.442097   -0.444216 0.000186554
        1783   -0.444523   -0.444217  0.00018645
        1784   -0.436377   -0.444212 0.000186397
        1785   -0.448081   -0.444214 0.000186305
        1786   -0.449553   -0.444217 0.000186225
        1787   -0.444622   -0.444218 0.000186121
        1788   -0.444318   -0.444218 0.000186017
        1789   -0.444222   -0.444218 0.000185913
        1790    -0.44322   -0.444217  0.00018581
        1791   -0.446862   -0.444219 0.000185712
        1792    -0.43726   -0.444215 0.000185649
        1793   -0.444245   -0.444215 0.000185545
        1794   -0.448056   -0.444217 0.000185454
        1795   -0.439036   -0.444214 0.000185373
        1796   -0.436651    -0.44421 0.000185318
        1797   -0.441233   -0.444208 0.000185222
        1798   -0.452635   -0.444213 0.000185178
        1799   -0.441884   -0.444211  0.00018508
        1800   -0.442865   -0.444211 0.000184979
        1801   -0.435458   -0.444206  0.00018494
        1802   -0.435601   -0.444201 0.000184899
        1803   -0.451009   -0.444205 0.000184835
        1804   -0.445973   -0.444206 0.000184735
        1805   -0.422889   -0.444194  0.00018501
        1806   -0.450777   -0.444198 0.000184943
        1807   -0.442284   -0.444197 0.000184844
        1808   -0.449493     -0.4442 0.000184765
        1809   -0.445755     -0.4442 0.000184665
        1810   -0.444199     -0.4442 0.000184563
        1811   -0.435209   -0.444195 0.000184528
        1812    -0.43998   -0.444193  0.00018444
        1813   -0.450991   -0.444197 0.000184377
        1814   -0.445717   -0.444198 0.000184277
        1815   -0.438197   -0.444194 0.000184205
        1816   -0.451461   -0.444198 0.000184147
        1817   -0.447336     -0.4442 0.000184054
        1818   -0.456901   -0.444207 0.000184085
        1819   -0.458288   -0.444215 0.000184147
        1820   -0.452673   -0.444219 0.000184104
        1821   -0.445252    -0.44422 0.000184004
        1822   -0.452814   -0.444225 0.000183963
        1823   -0.444873   -0.444225 0.000183863
        1824   -0.456694   -0.444232 0.000183889
        1825   -0.438836   -0.444229 0.000183812
        1826   -0.455883   -0.444235 0.000183822
        1827    -0.43218   -0.444229  0.00018384
        1828   -0.436351   -0.444224  0.00018379
        1829   -0.445303   -0.444225  0.00018369
        1830   -0.442045   -0.444224 0.000183594
        1831   -0.451667   -0.444228 0.000183539
        1832   -0.436422   -0.444224 0.000183488
        1833   -0.440765   -0.444222 0.000183397
        1834   -0.439427   -0.444219 0.000183316
        1835   -0.449978   -0.444222 0.000183243
        1836   -0.442645   -0.444221 0.000183145
        1837   -0.441452    -0.44422 0.000183052
        1838   -0.431974   -0.444213 0.000183073
        1839   -0.452806   -0.444218 0.000183033
        1840   -0.445112   -0.444218 0.000182935
        1841   -0.439153   -0.444216 0.000182856
        1842   -0.444954   -0.444216 0.000182757
        1843   -0.440881   -0.444214 0.000182667
        1844   -0.431428   -0.444207 0.000182699
        1845   -0.440883   -0.444206 0.000182609
        1846    -0.44501   -0.444206 0.000182511
        1847   -0.450795    -0.44421 0.000182447
        1848   -0.437294   -0.444206 0.000182387
        1849   -0.447628   -0.444208 0.000182297
        1850   -0.451745   -0.444212 0.000182244
        1851   -0.453456   -0.444217 0.000182214
        1852   -0.440402   -0.444215 0.000182128
        1853   -0.437833   -0.444211 0.000182062
        1854   -0.434751   -0.444206 0.000182035
        1855   -0.440604   -0.444204 0.000181947
        1856   -0.441288   -0.444203 0.000181856
        1857   -0.440556   -0.444201 0.000181769
        1858   -0.432922   -0.444195 0.000181772
        1859   -0.450382   -0.444198 0.000181705
        1860   -0.434776   -0.444193 0.000181678
        1861   -0.433891   -0.444187 0.000181665
        1862   -0.443009   -0.444187 0.000181568
        1863   -0.433367   -0.444181 0.000181563
        1864   -0.430858   -0.444174 0.000181607
        1865   -0.440243   -0.444172 0.000181522
        1866   -0.447354   -0.444173 0.000181432
        1867   -0.441341   -0.444172 0.000181341
        1868   -0.441505    -0.44417  0.00018125
        1869   -0.440074   -0.444168 0.000181166
        1870   -0.433778   -0.444163 0.000181155
        1871   -0.439405    -0.44416 0.000181076
        1872   -0.440998   -0.444158 0.000180987
        1873   -0.450325   -0.444162  0.00018092
        1874   -0.445065   -0.444162 0.000180824
        1875   -0.446474   -0.444163 0.000180732
        1876    -0.43832    -0.44416 0.000180662
        1877    -0.43528   -0.444156 0.000180628
        1878   -0.447314   -0.444157  0.00018054
        1879    -0.45854   -0.444165 0.000180606
        1880   -0.447045   -0.444166 0.000180516
        1881   -0.453532   -0.444171 0.000180489
        1882   -0.447448   -0.444173 0.000180401
        1883   -0.444826   -0.444173 0.000180306
        1884   -0.444406   -0.444174  0.00018021
        1885   -0.431241   -0.444167 0.000180245
        1886    -0.45472   -0.444172 0.000180237
        1887    -0.43938    -0.44417 0.000180159
        1888   -0.437333   -0.444166   0.0001801
        1889   -0.452407   -0.444171 0.000180057
        1890   -0.450384   -0.444174 0.000179992
        1891    -0.43775    -0.44417 0.000179929
        1892   -0.448963   -0.444173 0.000179852
        1893   -0.454317   -0.444178 0.000179837
        1894   -0.443215   -0.444178 0.000179742
        1895    -0.45546   -0.444184 0.000179746
        1896    -0.43465   -0.444179 0.000179722
        1897    -0.44546   -0.444179 0.000179628
        1898   -0.439074   -0.444177 0.000179554
        1899    -0.44933   -0.444179  0.00017948
        1900   -0.447056   -0.444181 0.000179391
        1901   -0.439092   -0.444178 0.000179317
        1902   -0.443116   -0.444178 0.000179224
        1903    -0.44904    -0.44418 0.000179148
        1904    -0.43777   -0.444177 0.000179085
        1905    -0.43789   -0.444174 0.000179022
        1906   -0.453562   -0.444179 0.000178995
        1907   -0.440204   -0.444176 0.000178914
        1908    -0.44606   -0.444177 0.000178823
        1909   -0.436016   -0.444173  0.00017878
        1910   -0.443756   -0.444173 0.000178687
        1911   -0.436064   -0.444169 0.000178643
        1912    -0.44209   -0.444168 0.000178553
        1913   -0.436925   -0.444164   0.0001785
        1914   -0.435273   -0.444159 0.000178467
        1915   -0.450547   -0.444162 0.000178405
        1916    -0.45143   -0.444166 0.000178353
        1917   -0.439564   -0.444164 0.000178276
        1918   -0.441243   -0.444162 0.000178189
        1919   -0.446364   -0.444164   0.0001781
        1920   -0.437846    -0.44416 0.000178038
        1921     -0.4354   -0.444156 0.000178003
        1922   -0.445688   -0.444156 0.000177913
        1923   -0.436301   -0.444152 0.000177867
        1924   -0.452188   -0.444157 0.000177824
        1925   -0.464703   -0.444167 0.000178051
        1926   -0.447847   -0.444169 0.000177969
        1927   -0.456861   -0.444176 0.000177998
        1928   -0.433752    -0.44417 0.000177988
        1929   -0.433404   -0.444165 0.000177983
        1930   -0.454098    -0.44417 0.000177966
        1931   -0.442804   -0.444169 0.000177875
        1932   -0.441285   -0.444168 0.000177789
        1933   -0.444241   -0.444168 0.000177697
        1934     -0.4319   -0.444161 0.000177718
        1935   -0.450928   -0.444165 0.000177661
        1936   -0.451894   -0.444169 0.000177614
        1937   -0.454795   -0.444174 0.000177607
        1938   -0.441635   -0.444173  0.00017752
        1939    -0.44344   -0.444173 0.000177429
        1940   -0.435242   -0.444168 0.000177397
        1941   -0.427339   -0.444159 0.000177518
