#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1435    0.310343    0.325112  0.00038148
        1436    0.300682    0.325095 0.000381594
        1437    0.343537    0.325108 0.000381544
        1438    0.309704    0.325097 0.000381429
        1439    0.319957    0.325093  0.00038118
        1440    0.347963    0.325109 0.000381246
        1441    0.370287    0.325141 0.000382269
        1442    0.346613    0.325155 0.000382294
        1443    0.344846    0.325169 0.000382272
        1444    0.318471    0.325164 0.000382035
        1445    0.299814    0.325147 0.000382174
        1446    0.326681    0.325148 0.000381911
        1447    0.329801    0.325151  0.00038166
        1448    0.330858    0.325155 0.000381417
        1449    0.305718    0.325142  0.00038139
        1450    0.337901     0.32515 0.000381228
        1451    0.324718     0.32515 0.000380966
        1452    0.312154    0.325141 0.000380808
        1453     0.29604    0.325121 0.000381073
        1454    0.314576    0.325114  0.00038088
        1455    0.325595    0.325114 0.000380618
        1456    0.344458    0.325128 0.000380588
        1457    0.320695    0.325125 0.000380339
        1458      0.3461    0.325139  0.00038035
        1459    0.335319    0.325146 0.000380154
        1460    0.330352    0.325149  0.00037991
        1461    0.318773    0.325145 0.000379675
        1462    0.328044    0.325147 0.000379421
        1463    0.333359    0.325153 0.000379203
        1464    0.323122    0.325151 0.000378946
        1465     0.33306    0.325157 0.000378726
        1466     0.32544    0.325157 0.000378468
        1467    0.342639    0.325169 0.000378397
        1468    0.331483    0.325173 0.000378164
        1469    0.318182    0.325168 0.000377936
        1470    0.311203    0.325159 0.000377799
        1471    0.331941    0.325163  0.00037757
        1472    0.327212    0.325165 0.000377316
        1473    0.327188    0.325166 0.000377062
        1474    0.344268    0.325179 0.000377029
        1475    0.333264    0.325185 0.000376814
        1476    0.323768    0.325184 0.000376559
        1477    0.327193    0.325185 0.000376307
        1478    0.329796    0.325188 0.000376065
        1479    0.324406    0.325188 0.000375811
        1480    0.312942    0.325179 0.000375649
        1481    0.307169    0.325167 0.000375592
        1482    0.304644    0.325153 0.000375593
        1483    0.321204    0.325151  0.00037535
        1484    0.308401    0.325139 0.000375266
        1485     0.32146    0.325137 0.000375022
        1486    0.318646    0.325133 0.000374795
        1487    0.322737    0.325131 0.000374546
        1488    0.318951    0.325127 0.000374318
        1489    0.336945    0.325135  0.00037415
        1490    0.312778    0.325126 0.000373991
        1491    0.323266    0.325125 0.000373742
        1492    0.350095    0.325142 0.000373866
        1493    0.315084    0.325135 0.000373677
        1494    0.330064    0.325139 0.000373441
        1495     0.32532    0.325139 0.000373191
        1496    0.334136    0.325145  0.00037299
        1497    0.309705    0.325134 0.000372884
        1498    0.329082    0.325137 0.000372644
        1499    0.325255    0.325137 0.000372396
        1500    0.323448    0.325136 0.000372149
        1501    0.312328    0.325127 0.000371999
        1502    0.324975    0.325127 0.000371751
        1503    0.332132    0.325132 0.000371533
        1504    0.302874    0.325117 0.000371581
        1505    0.326942    0.325118 0.000371336
        1506    0.329669    0.325121 0.000371102
        1507     0.33868     0.32513 0.000370964
        1508    0.307917    0.325119 0.000370894
        1509    0.347925    0.325134 0.000370956
        1510    0.355369    0.325154  0.00037125
        1511    0.348613     0.32517 0.000371329
        1512    0.335252    0.325176 0.000371143
        1513    0.315444     0.32517 0.000370954
        1514    0.344616    0.325183 0.000370931
        1515    0.307523    0.325171 0.000370869
        1516    0.307538    0.325159 0.000370807
        1517    0.334162    0.325165  0.00037061
        1518    0.314024    0.325158 0.000370439
        1519    0.350518    0.325175 0.000370571
        1520    0.322103    0.325173 0.000370333
        1521    0.321903    0.325171 0.000370095
        1522    0.322387    0.325169 0.000369857
        1523    0.323318    0.325167 0.000369616
        1524    0.311035    0.325158  0.00036949
        1525    0.316211    0.325152 0.000369294
        1526    0.342441    0.325164 0.000369226
        1527    0.337068    0.325171 0.000369066
        1528    0.323672     0.32517 0.000368826
        1529    0.319286    0.325167 0.000368605
        1530    0.326004    0.325167 0.000368364
        1531    0.320416    0.325164 0.000368137
        1532    0.268129    0.325127 0.000369774
        1533     0.30938    0.325117 0.000369675
        1534    0.332465    0.325121 0.000369465
        1535    0.327784    0.325123 0.000369229
        1536    0.337948    0.325131 0.000369083
        1537    0.311308    0.325122 0.000368952
        1538    0.322301    0.325121 0.000368717
        1539    0.316402    0.325115 0.000368521
        1540    0.324273    0.325114 0.000368282
        1541    0.312969    0.325107 0.000368127
        1542    0.331442    0.325111 0.000367912
        1543    0.320088    0.325107 0.000367688
        1544    0.313795      0.3251 0.000367522
        1545    0.340346     0.32511 0.000367417
        1546    0.343589    0.325122 0.000367374
        1547    0.319467    0.325118 0.000367154
        1548    0.318209    0.325114 0.000366944
        1549    0.312627    0.325106 0.000366796
        1550    0.318022    0.325101 0.000366588
        1551    0.324236    0.325101 0.000366352
        1552    0.340513    0.325111  0.00036625
        1553    0.339086     0.32512 0.000366125
        1554    0.327233    0.325121 0.000365892
        1555    0.340344    0.325131 0.000365788
        1556    0.324597     0.32513 0.000365553
        1557    0.311229    0.325121 0.000365427
        1558    0.326743    0.325122 0.000365194
        1559    0.335905    0.325129 0.000365025
        1560    0.317547    0.325124 0.000364823
        1561    0.317833     0.32512  0.00036462
        1562     0.32527     0.32512 0.000364386
        1563    0.318256    0.325116  0.00036418
        1564    0.361915    0.325139 0.000364706
        1565    0.309014    0.325129 0.000364619
        1566    0.352323    0.325146 0.000364799
        1567    0.320648    0.325143 0.000364577
        1568    0.330899    0.325147 0.000364363
        1569    0.325626    0.325147 0.000364131
        1570     0.34667    0.325161 0.000364157
        1571    0.344755    0.325173 0.000364139
        1572    0.321016    0.325171 0.000363917
        1573    0.333338    0.325176 0.000363723
        1574    0.325632    0.325176 0.000363492
        1575    0.334092    0.325182 0.000363305
        1576    0.319967    0.325179  0.00036309
        1577    0.342432     0.32519 0.000363024
        1578    0.313236    0.325182 0.000362873
        1579    0.302403    0.325168  0.00036293
        1580    0.328317     0.32517 0.000362706
        1581     0.32324    0.325168 0.000362478
        1582      0.3113     0.32516 0.000362355
        1583    0.307806    0.325149 0.000362292
        1584    0.330089    0.325152 0.000362077
        1585    0.316803    0.325146 0.000361887
        1586    0.338068    0.325155  0.00036175
        1587    0.329286    0.325157 0.000361532
        1588    0.316212    0.325152 0.000361348
        1589    0.327608    0.325153 0.000361124
        1590    0.315525    0.325147 0.000360947
        1591    0.340885    0.325157 0.000360856
        1592    0.322889    0.325155 0.000360632
        1593    0.368259    0.325183 0.000361419
        1594    0.326009    0.325183 0.000361193
        1595    0.301969    0.325169  0.00036126
        1596    0.335975    0.325175 0.000361097
        1597    0.336709    0.325183 0.000360943
        1598    0.332286    0.325187 0.000360744
        1599    0.335097    0.325193 0.000360572
        1600    0.332232    0.325198 0.000360374
        1601    0.342756    0.325209 0.000360315
        1602    0.323278    0.325207 0.000360092
        1603    0.331907    0.325211 0.000359892
        1604    0.321494    0.325209 0.000359675
        1605    0.298129    0.325192 0.000359847
        1606    0.346912    0.325206 0.000359877
        1607    0.322619    0.325204 0.000359656
        1608     0.33152    0.325208 0.000359454
        1609    0.314998    0.325202 0.000359287
        1610    0.316797    0.325197 0.000359101
        1611    0.339461    0.325205 0.000358988
        1612    0.309521    0.325196 0.000358897
        1613    0.298897    0.325179 0.000359044
        1614    0.309832     0.32517 0.000358948
        1615    0.309442     0.32516 0.000358858
        1616    0.325306     0.32516 0.000358636
        1617    0.312382    0.325152 0.000358501
        1618     0.32105     0.32515 0.000358288
        1619    0.317026    0.325145 0.000358102
        1620    0.329684    0.325148 0.000357892
        1621    0.329148     0.32515  0.00035768
        1622    0.332866    0.325155 0.000357491
        1623    0.322749    0.325153 0.000357274
        1624    0.346388    0.325166 0.000357293
        1625    0.334713    0.325172 0.000357121
        1626    0.330168    0.325175 0.000356915
        1627    0.327249    0.325177 0.000356698
        1628    0.340226    0.325186 0.000356598
        1629    0.332515     0.32519 0.000356408
        1630    0.316481    0.325185 0.000356229
        1631    0.322647    0.325183 0.000356014
        1632    0.339832    0.325192 0.000355909
        1633     0.33441    0.325198 0.000355736
        1634    0.343484    0.325209 0.000355694
        1635    0.331036    0.325213 0.000355495
        1636    0.336387     0.32522 0.000355343
        1637    0.346208    0.325232 0.000355357
        1638    0.325096    0.325232  0.00035514
        1639     0.32564    0.325233 0.000354924
        1640     0.31747    0.325228 0.000354739
        1641    0.320355    0.325225 0.000354535
        1642    0.334068     0.32523  0.00035436
        1643    0.306588    0.325219 0.000354326
        1644    0.333309    0.325224 0.000354145
        1645    0.320397    0.325221 0.000353941
        1646    0.313025    0.325214 0.000353804
        1647    0.291358    0.325193 0.000354186
        1648    0.312728    0.325185 0.000354052
        1649    0.338894    0.325194 0.000353935
        1650    0.337772    0.325201 0.000353802
        1651    0.314987    0.325195 0.000353642
        1652    0.336977    0.325202   0.0003535
        1653    0.307184    0.325191 0.000353454
        1654     0.33683    0.325198  0.00035331
        1655    0.344791     0.32521 0.000353295
        1656    0.333939    0.325216 0.000353121
        1657    0.300828    0.325201 0.000353214
        1658    0.342567    0.325211 0.000353157
        1659    0.344059    0.325223 0.000353127
        1660    0.317097    0.325218 0.000352948
        1661    0.321235    0.325215 0.000352743
        1662    0.359698    0.325236 0.000353141
        1663    0.321297    0.325234 0.000352936
        1664    0.312795    0.325226 0.000352803
        1665    0.327413    0.325228 0.000352594
        1666      0.3347    0.325233 0.000352428
        1667    0.334024    0.325239 0.000352256
        1668    0.322486    0.325237 0.000352049
        1669    0.296984     0.32522 0.000352245
        1670     0.32786    0.325222 0.000352037
        1671    0.334818    0.325227 0.000351874
        1672    0.318184    0.325223 0.000351688
        1673    0.334556    0.325229 0.000351522
        1674    0.322096    0.325227 0.000351317
        1675    0.315837    0.325221 0.000351152
        1676     0.31589    0.325216 0.000350987
        1677    0.318075    0.325211 0.000350803
        1678    0.341385    0.325221 0.000350727
        1679    0.353797    0.325238 0.000350931
        1680    0.341635    0.325248 0.000350857
        1681    0.342241    0.325258 0.000350794
        1682    0.300145    0.325243 0.000350903
        1683    0.329334    0.325245 0.000350703
        1684    0.315107    0.325239 0.000350547
        1685    0.345466    0.325251 0.000350544
        1686     0.32686    0.325252 0.000350337
        1687    0.308069    0.325242 0.000350278
        1688    0.335577    0.325248 0.000350124
        1689    0.338688    0.325256 0.000350007
        1690    0.319726    0.325253 0.000349815
        1691    0.325698    0.325253 0.000349608
        1692    0.318989     0.32525 0.000349421
        1693     0.32512    0.325249 0.000349215
        1694    0.334351    0.325255  0.00034905
        1695    0.316795     0.32525  0.00034888
        1696    0.320657    0.325247 0.000348685
        1697    0.293839    0.325229  0.00034897
        1698    0.321828    0.325227  0.00034877
        1699     0.33617    0.325233 0.000348624
        1700    0.363427    0.325256 0.000349143
        1701    0.307412    0.325245 0.000349095
        1702    0.316521     0.32524 0.000348927
        1703    0.344632    0.325251 0.000348908
        1704    0.308393    0.325241 0.000348844
        1705    0.326211    0.325242  0.00034864
        1706    0.332233    0.325246 0.000348459
        1707    0.316675    0.325241 0.000348291
        1708    0.326516    0.325242 0.000348088
        1709    0.326918    0.325243 0.000347886
        1710    0.310453    0.325234  0.00034779
        1711    0.338635    0.325242 0.000347675
        1712    0.326685    0.325243 0.000347473
        1713    0.318222    0.325239 0.000347294
        1714    0.320929    0.325236 0.000347101
        1715     0.32009    0.325233 0.000346911
        1716    0.318154    0.325229 0.000346734
        1717    0.304145    0.325217 0.000346749
        1718    0.315117    0.325211 0.000346597
        1719    0.329669    0.325214 0.000346405
        1720    0.332743    0.325218 0.000346231
        1721    0.326159    0.325218 0.000346031
        1722    0.338176    0.325226 0.000345911
        1723    0.314032    0.325219 0.000345772
        1724    0.327873    0.325221 0.000345575
        1725    0.303465    0.325208 0.000345604
        1726    0.335362    0.325214 0.000345454
        1727    0.328652    0.325216  0.00034526
        1728    0.307469    0.325206 0.000345213
        1729    0.313397    0.325199 0.000345081
        1730     0.32093    0.325197  0.00034489
        1731    0.327109    0.325198 0.000344693
        1732    0.336201    0.325204 0.000344552
        1733    0.332296    0.325208 0.000344378
        1734    0.339864    0.325217 0.000344283
        1735     0.33766    0.325224 0.000344159
        1736    0.316352    0.325219 0.000343999
        1737    0.331647    0.325222  0.00034382
        1738    0.333654    0.325227 0.000343657
        1739    0.322611    0.325226 0.000343463
        1740    0.330112    0.325229 0.000343277
        1741    0.326913     0.32523 0.000343081
        1742    0.335194    0.325235 0.000342932
        1743    0.340298    0.325244 0.000342844
        1744    0.308889    0.325235 0.000342775
        1745    0.317634     0.32523 0.000342607
        1746    0.303088    0.325218 0.000342645
        1747    0.317033    0.325213 0.000342481
        1748    0.303035      0.3252  0.00034252
        1749    0.331679    0.325204 0.000342344
        1750    0.332835    0.325208 0.000342176
        1751    0.339714    0.325217 0.000342081
        1752    0.319737    0.325213   0.0003419
        1753    0.315355    0.325208 0.000341751
        1754    0.330699    0.325211 0.000341571
        1755    0.323804     0.32521 0.000341377
        1756    0.310631    0.325202 0.000341284
        1757    0.339705     0.32521 0.000341189
        1758    0.330767    0.325213  0.00034101
        1759    0.322962    0.325212 0.000340818
        1760    0.298869    0.325197 0.000340953
        1761     0.31307     0.32519 0.000340829
        1762    0.321698    0.325188 0.000340641
        1763    0.338498    0.325196 0.000340532
        1764    0.336569    0.325202   0.0003404
        1765    0.317615    0.325198 0.000340234
        1766    0.317956    0.325194 0.000340066
        1767    0.342999    0.325204 0.000340023
        1768    0.351821    0.325219 0.000340164
        1769    0.323423    0.325218 0.000339973
        1770    0.307698    0.325208 0.000339925
        1771    0.321483    0.325206  0.00033974
        1772    0.309698    0.325197 0.000339661
        1773    0.300477    0.325183 0.000339755
        1774    0.328276    0.325185 0.000339568
        1775    0.326386    0.325186 0.000339377
        1776    0.335914    0.325192  0.00033924
        1777    0.323001     0.32519 0.000339051
        1778     0.32477     0.32519 0.000338861
        1779    0.338773    0.325198 0.000338756
        1780    0.326575    0.325198 0.000338567
        1781    0.319645    0.325195 0.000338391
        1782    0.320861    0.325193  0.00033821
        1783    0.322951    0.325192 0.000338023
        1784    0.334138    0.325197  0.00033787
        1785    0.319409    0.325193 0.000337697
        1786    0.333919    0.325198 0.000337543
        1787    0.307671    0.325189 0.000337496
        1788    0.316351    0.325184 0.000337344
        1789    0.317886     0.32518  0.00033718
        1790    0.343969     0.32519 0.000337155
        1791    0.317225    0.325186 0.000336996
        1792       0.308    0.325176 0.000336944
        1793    0.331079    0.325179 0.000336773
        1794    0.313449    0.325173 0.000336648
        1795    0.349031    0.325186 0.000336723
        1796    0.309063    0.325177 0.000336655
        1797     0.33909    0.325185 0.000336557
        1798    0.330617    0.325188 0.000336383
        1799    0.351024    0.325202 0.000336503
        1800    0.311327    0.325194 0.000336404
        1801    0.354878    0.325211 0.000336621
        1802    0.337975    0.325218 0.000336508
        1803    0.315002    0.325212  0.00033637
        1804    0.314274    0.325206 0.000336238
        1805    0.323937    0.325206 0.000336052
        1806    0.330294    0.325208 0.000335878
        1807    0.330682    0.325211 0.000335706
        1808    0.325812    0.325212  0.00033552
        1809    0.355329    0.325228 0.000335748
        1810    0.337938    0.325235 0.000335635
        1811    0.337218    0.325242 0.000335515
        1812    0.318423    0.325238 0.000335351
        1813    0.325557    0.325238 0.000335166
        1814    0.330382    0.325241 0.000334994
        1815     0.32996    0.325244 0.000334819
        1816    0.317415     0.32524 0.000334662
        1817    0.341414    0.325249 0.000334597
        1818    0.320989    0.325246 0.000334421
        1819     0.33943    0.325254 0.000334328
        1820    0.342758    0.325264 0.000334282
        1821    0.311212    0.325256 0.000334188
        1822    0.306857    0.325246 0.000334157
        1823    0.336165    0.325252 0.000334027
        1824    0.305863    0.325241 0.000334013
        1825    0.329254    0.325243 0.000333838
        1826    0.310016    0.325235 0.000333759
        1827    0.305364    0.325224 0.000333753
        1828    0.343633    0.325234 0.000333723
        1829    0.323086    0.325233 0.000333542
        1830    0.338473     0.32524 0.000333439
        1831    0.343093     0.32525 0.000333399
        1832    0.335768    0.325256 0.000333266
        1833    0.347545    0.325268 0.000333306
        1834    0.338609    0.325275 0.000333204
        1835    0.319511    0.325272 0.000333037
        1836    0.336117    0.325278 0.000332908
        1837    0.337866    0.325285 0.000332797
        1838    0.309529    0.325276 0.000332727
        1839    0.301727    0.325263 0.000332792
        1840    0.334218    0.325268 0.000332647
        1841    0.329212     0.32527 0.000332473
        1842    0.318704    0.325267 0.000332312
        1843    0.330651     0.32527 0.000332144
        1844    0.331205    0.325273  0.00033198
        1845    0.335829    0.325279 0.000331849
        1846    0.338929    0.325286 0.000331752
        1847    0.325104    0.325286 0.000331572
        1848    0.296166     0.32527 0.000331767
        1849    0.329024    0.325272 0.000331594
        1850    0.334955    0.325278 0.000331456
        1851    0.320248    0.325275 0.000331288
        1852     0.33922    0.325282 0.000331194
        1853    0.301952     0.32527 0.000331255
        1854    0.330604    0.325273 0.000331089
        1855    0.316335    0.325268 0.000330945
        1856    0.317831    0.325264 0.000330791
        1857     0.33099    0.325267 0.000330628
        1858    0.344373    0.325277 0.000330609
        1859    0.335801    0.325283  0.00033048
        1860    0.336419    0.325289 0.000330357
        1861    0.316112    0.325284 0.000330216
        1862     0.33503    0.325289  0.00033008
        1863    0.335191    0.325294 0.000329946
        1864    0.322299    0.325293 0.000329773
        1865    0.332848    0.325297 0.000329621
        1866     0.36079    0.325316 0.000329992
        1867    0.323503    0.325315 0.000329817
        1868    0.328761    0.325317 0.000329646
        1869    0.332783    0.325321 0.000329493
        1870    0.319801    0.325318  0.00032933
        1871    0.333691    0.325322 0.000329185
        1872    0.319195    0.325319 0.000329025
        1873    0.316654    0.325314 0.000328882
        1874    0.326238    0.325315 0.000328707
        1875     0.34782    0.325327 0.000328751
        1876    0.325337    0.325327 0.000328576
        1877    0.309088    0.325318 0.000328514
        1878    0.328574     0.32532 0.000328344
        1879    0.316386    0.325315 0.000328204
        1880    0.324095    0.325315  0.00032803
        1881    0.322317    0.325313 0.000327859
        1882    0.324104    0.325312 0.000327686
        1883    0.311226    0.325305 0.000327597
        1884    0.326325    0.325305 0.000327424
        1885     0.30695    0.325296 0.000327395
        1886    0.333507      0.3253  0.00032725
        1887    0.316971    0.325296 0.000327106
        1888    0.285674    0.325275 0.000327606
        1889    0.332039    0.325278 0.000327452
        1890    0.342574    0.325287 0.000327406
        1891    0.325112    0.325287 0.000327233
        1892    0.337538    0.325294 0.000327124
        1893    0.344381    0.325304 0.000327107
        1894    0.321266    0.325302 0.000326941
        1895    0.331921    0.325305 0.000326787
        1896    0.307698    0.325296 0.000326747
        1897    0.315615    0.325291 0.000326614
        1898    0.306224    0.325281 0.000326597
        1899     0.33066    0.325284 0.000326437
        1900    0.324154    0.325283 0.000326266
        1901    0.347441    0.325295 0.000326302
        1902    0.339154    0.325302 0.000326212
        1903    0.324567    0.325302 0.000326041
        1904    0.316626    0.325297 0.000325902
        1905    0.335023    0.325302  0.00032577
        1906    0.298964    0.325288 0.000325892
        1907     0.29767    0.325274 0.000326043
        1908    0.323628    0.325273 0.000325873
        1909    0.353976    0.325288 0.000326049
        1910     0.31317    0.325282  0.00032594
        1911      0.3316    0.325285 0.000325787
        1912     0.34552    0.325295 0.000325788
        1913    0.347415    0.325307 0.000325823
        1914    0.332035    0.325311 0.000325672
        1915    0.328737    0.325312 0.000325507
        1916     0.33502    0.325317 0.000325376
        1917    0.316432    0.325313 0.000325239
        1918    0.340439    0.325321 0.000325165
        1919    0.341133    0.325329   0.0003251
        1920    0.327224     0.32533 0.000324933
        1921    0.320893    0.325328 0.000324772
        1922    0.297722    0.325313  0.00032492
        1923    0.323542    0.325312 0.000324752
        1924    0.311296    0.325305 0.000324665
        1925    0.318107    0.325301 0.000324518
        1926    0.316467    0.325297 0.000324382
        1927    0.318667    0.325293 0.000324232
        1928    0.341983    0.325302 0.000324179
        1929    0.317894    0.325298 0.000324034
        1930    0.332105    0.325302 0.000323885
        1931    0.325868    0.325302 0.000323718
        1932    0.345917    0.325313 0.000323726
        1933    0.319416     0.32531 0.000323573
        1934    0.339293    0.325317 0.000323486
        1935    0.334821    0.325322 0.000323356
        1936    0.343615    0.325331 0.000323327
        1937    0.334099    0.325336 0.000323192
        1938    0.290366    0.325318 0.000323529
        1939    0.330516     0.32532 0.000323373
        1940    0.310067    0.325312 0.000323302
        1941    0.327192    0.325313 0.000323137
        1942    0.326463    0.325314 0.000322971
        1943    0.336648     0.32532 0.000322857
        1944    0.320216    0.325317 0.000322702
        1945    0.326256    0.325318 0.000322536
        1946    0.310916     0.32531 0.000322456
        1947    0.325282     0.32531  0.00032229
        1948    0.331235    0.325313 0.000322139
        1949    0.314794    0.325308 0.000322019
        1950    0.339594    0.325315 0.000321937
        1951    0.316124     0.32531 0.000321806
        1952    0.354817    0.325326 0.000321996
        1953    0.322673    0.325324 0.000321834
        1954    0.314953    0.325319 0.000321713
        1955    0.311551    0.325312 0.000321626
        1956    0.330029    0.325314 0.000321471
        1957    0.342262    0.325323 0.000321423
        1958    0.309493    0.325315  0.00032136
        1959    0.336881    0.325321 0.000321251
        1960    0.313242    0.325315 0.000321146
        1961    0.319281    0.325312 0.000320997
        1962    0.328837    0.325313 0.000320838
        1963    0.321926    0.325312 0.000320679
        1964    0.338972    0.325319 0.000320592
        1965    0.314077    0.325313 0.000320479
        1966    0.316442    0.325308 0.000320348
        1967    0.319627    0.325305 0.000320198
        1968    0.326426    0.325306 0.000320036
        1969    0.332137    0.325309 0.000319892
        1970    0.321016    0.325307 0.000319738
        1971    0.315052    0.325302 0.000319618
        1972    0.342184    0.325311  0.00031957
        1973    0.322136    0.325309 0.000319412
        1974    0.324184    0.325308 0.000319251
        1975    0.315453    0.325304 0.000319128
        1976    0.314471    0.325298 0.000319014
        1977    0.309554     0.32529 0.000318952
        1978    0.311885    0.325283 0.000318863
        1979    0.327727    0.325285 0.000318704
        1980    0.305797    0.325275 0.000318695
        1981    0.317573    0.325271 0.000318558
        1982    0.345467    0.325281  0.00031856
        1983    0.311287    0.325274 0.000318477
        1984    0.328585    0.325276 0.000318321
        1985    0.330735    0.325278 0.000318173
        1986    0.337999    0.325285 0.000318077
        1987    0.310944    0.325278 0.000317999
        1988    0.337854    0.325284 0.000317902
        1989    0.312786    0.325278 0.000317804
        1990     0.34196    0.325286 0.000317755
        1991    0.320888    0.325284 0.000317603
        1992    0.312746    0.325277 0.000317506
        1993     0.31007     0.32527 0.000317438
        1994    0.347534    0.325281 0.000317475
        1995    0.320405    0.325279 0.000317326
        1996    0.339537    0.325286 0.000317247
        1997    0.328401    0.325287 0.000317092
        1998    0.349158    0.325299 0.000317158
        1999     0.29094    0.325282 0.000317465
        2000    0.306089    0.325272 0.000317451
