#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1311    -0.75627   -0.769497 0.000442472
        1312   -0.757629   -0.769488 0.000442227
        1313   -0.763272   -0.769483 0.000441915
        1314   -0.761872   -0.769478 0.000441617
        1315   -0.782408   -0.769487 0.000441391
        1316   -0.778152   -0.769494 0.000441104
        1317   -0.746562   -0.769477 0.000441113
        1318   -0.800441     -0.7695 0.000441403
        1319   -0.780793   -0.769509 0.000441152
        1320   -0.761283   -0.769502 0.000440862
        1321    -0.77586   -0.769507 0.000440554
        1322   -0.764457   -0.769503 0.000440237
        1323   -0.790196   -0.769519 0.000440182
        1324   -0.782065   -0.769528 0.000439952
        1325    -0.75067   -0.769514  0.00043985
        1326   -0.760322   -0.769507 0.000439573
        1327   -0.774403   -0.769511 0.000439257
        1328   -0.743985   -0.769492 0.000439347
        1329   -0.767798    -0.76949 0.000439018
        1330   -0.747901   -0.769474 0.000438988
        1331   -0.722115   -0.769439 0.000440098
        1332   -0.780649   -0.769447 0.000439848
        1333   -0.756623   -0.769437 0.000439623
        1334   -0.781402   -0.769446 0.000439385
        1335   -0.782192   -0.769456  0.00043916
        1336   -0.784003   -0.769467 0.000438966
        1337   -0.790296   -0.769482 0.000438914
        1338   -0.775058   -0.769487 0.000438606
        1339   -0.757578   -0.769478 0.000438368
        1340   -0.748598   -0.769462 0.000438318
        1341    -0.77883   -0.769469 0.000438047
        1342   -0.768326   -0.769468 0.000437721
        1343   -0.776922   -0.769474  0.00043743
        1344   -0.775408   -0.769478 0.000437127
        1345   -0.764454   -0.769475 0.000436818
        1346   -0.772811   -0.769477 0.000436501
        1347    -0.77774   -0.769483  0.00043622
        1348     -0.7706   -0.769484 0.000435897
        1349   -0.775601   -0.769488 0.000435597
        1350   -0.769906   -0.769489 0.000435275
        1351   -0.759945   -0.769482  0.00043501
        1352   -0.770676   -0.769483 0.000434689
        1353    -0.78393   -0.769493 0.000434499
        1354   -0.781063   -0.769502 0.000434262
        1355   -0.761011   -0.769496 0.000433987
        1356   -0.774758   -0.769499 0.000433684
        1357   -0.752136   -0.769487 0.000433553
        1358   -0.749193   -0.769472 0.000433491
        1359    -0.75433   -0.769461 0.000433316
        1360   -0.757093   -0.769451 0.000433092
        1361   -0.722991   -0.769417 0.000434117
        1362   -0.747017   -0.769401  0.00043411
        1363   -0.750716   -0.769387 0.000434008
        1364   -0.776659   -0.769393 0.000433723
        1365   -0.753747   -0.769381 0.000433556
        1366   -0.767631    -0.76938 0.000433241
        1367   -0.767486   -0.769378 0.000432926
        1368   -0.785402    -0.76939 0.000432768
        1369   -0.755093    -0.76938 0.000432578
        1370   -0.755692    -0.76937 0.000432378
        1371   -0.785336   -0.769381 0.000432219
        1372   -0.747957   -0.769366 0.000432186
        1373   -0.763257   -0.769361 0.000431894
        1374   -0.773847   -0.769365 0.000431592
        1375   -0.777231    -0.76937 0.000431316
        1376   -0.751218   -0.769357 0.000431204
        1377   -0.793729   -0.769375 0.000431254
        1378   -0.775032   -0.769379 0.000430961
        1379   -0.765575   -0.769376 0.000430657
        1380   -0.780426   -0.769384  0.00043042
        1381   -0.768185   -0.769383 0.000430109
        1382   -0.757282   -0.769374 0.000429887
        1383   -0.772147   -0.769376  0.00042958
        1384   -0.773415   -0.769379  0.00042928
        1385   -0.753846   -0.769368 0.000429117
        1386    -0.77614   -0.769373 0.000428835
        1387   -0.748731   -0.769358 0.000428784
        1388   -0.747887   -0.769343 0.000428754
        1389   -0.767338   -0.769341 0.000428448
        1390    -0.76551   -0.769339 0.000428148
        1391   -0.794903   -0.769357 0.000428235
        1392   -0.773629    -0.76936 0.000427938
        1393   -0.794302   -0.769378 0.000428005
        1394    -0.77562   -0.769382 0.000427722
        1395   -0.743567   -0.769364 0.000427815
        1396   -0.773989   -0.769367 0.000427521
        1397   -0.790019   -0.769382 0.000427471
        1398   -0.757552   -0.769373 0.000427249
        1399   -0.737401   -0.769351 0.000427554
        1400   -0.779868   -0.769358 0.000427315
        1401   -0.795754   -0.769377 0.000427425
        1402   -0.777974   -0.769383 0.000427164
        1403   -0.776022   -0.769388 0.000426886
        1404   -0.784636   -0.769399  0.00042672
        1405   -0.764559   -0.769395  0.00042643
        1406   -0.788943   -0.769409 0.000426354
        1407   -0.781004   -0.769417  0.00042613
        1408   -0.774681   -0.769421 0.000425844
        1409   -0.788729   -0.769435 0.000425762
        1410   -0.764826   -0.769432 0.000425473
        1411   -0.755671   -0.769422 0.000425283
        1412   -0.759571   -0.769415 0.000425039
        1413   -0.760788   -0.769409 0.000424782
        1414   -0.757478     -0.7694 0.000424565
        1415   -0.783603    -0.76941 0.000424384
        1416   -0.764604   -0.769407 0.000424098
        1417   -0.745219    -0.76939 0.000424142
        1418   -0.801046   -0.769412  0.00042443
        1419    -0.75039   -0.769399 0.000424342
        1420   -0.770626     -0.7694 0.000424044
        1421   -0.766344   -0.769397 0.000423751
        1422   -0.791667   -0.769413 0.000423743
        1423   -0.772932   -0.769416 0.000423452
        1424   -0.789054   -0.769429 0.000423379
        1425   -0.761647   -0.769424 0.000423117
        1426   -0.775286   -0.769428 0.000422841
        1427     -0.7805   -0.769436 0.000422616
        1428   -0.785294   -0.769447 0.000422466
        1429   -0.773262    -0.76945 0.000422178
        1430    -0.78455    -0.76946 0.000422015
        1431   -0.751774   -0.769448 0.000421901
        1432   -0.772184    -0.76945 0.000421611
        1433   -0.804129   -0.769474 0.000422011
        1434   -0.723929   -0.769442  0.00042291
        1435    -0.74503   -0.769425 0.000422957
        1436    -0.73429   -0.769401  0.00042337
        1437   -0.780752   -0.769409 0.000423149
        1438   -0.738927   -0.769387 0.000423385
        1439    -0.75843    -0.76938 0.000423159
        1440   -0.778732   -0.769386 0.000422915
        1441   -0.816873   -0.769419 0.000423904
        1442   -0.790731   -0.769434 0.000423867
        1443   -0.786532   -0.769446 0.000423739
        1444   -0.757876   -0.769438 0.000423522
        1445   -0.737009   -0.769415 0.000423823
        1446   -0.776276    -0.76942 0.000423556
        1447   -0.777541   -0.769426 0.000423301
        1448   -0.780548   -0.769433 0.000423078
        1449   -0.747577   -0.769418 0.000423055
        1450   -0.796687   -0.769437 0.000423181
        1451   -0.761349   -0.769432 0.000422926
        1452   -0.756997   -0.769423 0.000422721
        1453   -0.737383   -0.769401 0.000423005
        1454   -0.746291   -0.769385 0.000423013
        1455   -0.768848   -0.769385 0.000422722
        1456   -0.781052   -0.769393 0.000422508
        1457     -0.7647   -0.769389  0.00042223
        1458   -0.779996   -0.769397 0.000422003
        1459   -0.781079   -0.769405  0.00042179
        1460   -0.772026   -0.769407 0.000421505
        1461   -0.770525   -0.769407 0.000421217
        1462   -0.780393   -0.769415 0.000420996
        1463   -0.767479   -0.769414  0.00042071
        1464   -0.770805   -0.769414 0.000420424
        1465   -0.772138   -0.769416 0.000420141
        1466   -0.764027   -0.769413  0.00041987
        1467   -0.787291   -0.769425 0.000419761
        1468   -0.776577    -0.76943 0.000419503
        1469   -0.766656   -0.769428 0.000419222
        1470   -0.747585   -0.769413   0.0004192
        1471   -0.768721   -0.769412 0.000418915
        1472   -0.761712   -0.769407 0.000418664
        1473   -0.785667   -0.769418 0.000418525
        1474   -0.781061   -0.769426 0.000418315
        1475   -0.780528   -0.769434 0.000418099
        1476   -0.767316   -0.769432 0.000417819
        1477   -0.770434   -0.769433 0.000417536
        1478   -0.772622   -0.769435 0.000417259
        1479   -0.781575   -0.769443 0.000417058
        1480   -0.758788   -0.769436 0.000416838
        1481   -0.756143   -0.769427 0.000416654
        1482    -0.74432    -0.76941 0.000416717
        1483    -0.75743   -0.769402 0.000416514
        1484    -0.75649   -0.769393 0.000416324
        1485   -0.764471    -0.76939 0.000416057
        1486   -0.765036   -0.769387 0.000415787
        1487   -0.764445   -0.769384 0.000415521
        1488   -0.743888   -0.769367 0.000415595
        1489   -0.765023   -0.769364 0.000415326
        1490   -0.754237   -0.769354 0.000415171
        1491   -0.777574   -0.769359 0.000414929
        1492   -0.786204    -0.76937 0.000414805
        1493   -0.762624   -0.769366 0.000414552
        1494   -0.771449   -0.769367 0.000414277
        1495   -0.778401   -0.769373 0.000414044
        1496   -0.783375   -0.769383 0.000413873
        1497   -0.748802   -0.769369 0.000413824
        1498   -0.767619   -0.769368  0.00041355
        1499   -0.768869   -0.769368 0.000413274
        1500   -0.777872   -0.769373 0.000413037
        1501   -0.763939    -0.76937 0.000412778
        1502   -0.761727   -0.769364 0.000412535
        1503   -0.767224   -0.769363 0.000412263
        1504   -0.753209   -0.769352 0.000412128
        1505   -0.769332   -0.769352 0.000411855
        1506   -0.784418   -0.769362 0.000411703
        1507   -0.786864   -0.769374 0.000411593
        1508   -0.764643   -0.769371 0.000411332
        1509    -0.78601   -0.769382 0.000411207
        1510   -0.808378   -0.769408 0.000411745
        1511   -0.789364   -0.769421 0.000411684
        1512   -0.795146   -0.769438 0.000411764
        1513   -0.749338   -0.769425 0.000411706
        1514   -0.799924   -0.769445 0.000411926
        1515   -0.753964   -0.769434 0.000411781
        1516   -0.746835    -0.76942 0.000411779
        1517   -0.784324   -0.769429 0.000411625
        1518   -0.741465   -0.769411 0.000411766
        1519    -0.80713   -0.769436 0.000412243
        1520   -0.781361   -0.769444 0.000412046
        1521   -0.774283   -0.769447 0.000411788
        1522   -0.762099   -0.769442 0.000411545
        1523   -0.760351   -0.769436 0.000411319
        1524   -0.758071   -0.769429 0.000411116
        1525   -0.745981   -0.769413 0.000411134
        1526    -0.79235   -0.769428 0.000411139
        1527   -0.788044    -0.76944 0.000411051
        1528   -0.763234   -0.769436 0.000410802
        1529   -0.760741   -0.769431 0.000410572
        1530   -0.772908   -0.769433  0.00041031
        1531   -0.766513   -0.769431 0.000410047
        1532   -0.718363   -0.769398 0.000411132
        1533   -0.757108    -0.76939 0.000410942
        1534   -0.771023   -0.769391 0.000410675
        1535   -0.774826   -0.769394 0.000410423
        1536   -0.783224   -0.769403 0.000410255
        1537   -0.763861     -0.7694 0.000410004
        1538    -0.76265   -0.769395  0.00040976
        1539   -0.773485   -0.769398 0.000409503
        1540   -0.768558   -0.769397 0.000409237
        1541   -0.763105   -0.769393 0.000408992
        1542   -0.775071   -0.769397 0.000408743
        1543   -0.761628   -0.769392  0.00040851
        1544   -0.758617   -0.769385 0.000408305
        1545   -0.785395   -0.769395 0.000408172
        1546   -0.785801   -0.769406 0.000408046
        1547   -0.769138   -0.769406 0.000407782
        1548   -0.774875   -0.769409 0.000407534
        1549   -0.750292   -0.769397 0.000407458
        1550   -0.751055   -0.769385 0.000407366
        1551   -0.764796   -0.769382 0.000407115
        1552   -0.781652    -0.76939 0.000406929
        1553   -0.781982   -0.769398 0.000406748
        1554   -0.768454   -0.769398 0.000406486
        1555   -0.788881    -0.76941 0.000406418
        1556   -0.767996   -0.769409 0.000406158
        1557   -0.755471     -0.7694 0.000405996
        1558   -0.763473   -0.769396 0.000405753
        1559   -0.778213   -0.769402 0.000405532
        1560   -0.758465   -0.769395 0.000405333
        1561   -0.767079   -0.769394 0.000405076
        1562   -0.782684   -0.769402 0.000404906
        1563   -0.755115   -0.769393  0.00040475
        1564   -0.800348   -0.769413 0.000404975
        1565   -0.740764   -0.769394  0.00040513
        1566   -0.790469   -0.769408 0.000405094
        1567   -0.771152   -0.769409 0.000404837
        1568   -0.767487   -0.769408 0.000404581
        1569   -0.770661   -0.769409 0.000404324
        1570   -0.786679    -0.76942 0.000404216
        1571   -0.787493   -0.769431 0.000404122
        1572    -0.75248    -0.76942 0.000404009
        1573   -0.781133   -0.769428 0.000403821
        1574   -0.765022   -0.769425 0.000403574
        1575   -0.770863   -0.769426 0.000403319
        1576   -0.771905   -0.769427 0.000403066
        1577   -0.774902   -0.769431 0.000402825
        1578   -0.745265   -0.769416 0.000402861
        1579   -0.752194   -0.769405 0.000402754
        1580   -0.766186   -0.769403 0.000402504
        1581    -0.76717   -0.769401 0.000402252
        1582   -0.756709   -0.769393 0.000402077
        1583   -0.741364   -0.769376 0.000402213
        1584    -0.76467   -0.769373  0.00040197
        1585   -0.766569   -0.769371  0.00040172
        1586   -0.784034    -0.76938 0.000401574
        1587   -0.766691   -0.769378 0.000401324
        1588   -0.776523   -0.769383 0.000401097
        1589   -0.768479   -0.769382 0.000400845
        1590   -0.746946   -0.769368 0.000400841
        1591   -0.788295    -0.76938 0.000400765
        1592   -0.774917   -0.769384 0.000400529
        1593   -0.812432   -0.769411 0.000401188
        1594   -0.782668   -0.769419 0.000401022
        1595   -0.745064   -0.769404 0.000401062
        1596   -0.787937   -0.769415 0.000400978
        1597   -0.775526   -0.769419 0.000400745
        1598   -0.776933   -0.769424 0.000400522
        1599   -0.794846    -0.76944 0.000400587
        1600   -0.771461   -0.769441 0.000400339
        1601   -0.792049   -0.769455 0.000400338
        1602   -0.766792   -0.769453 0.000400091
        1603   -0.771431   -0.769455 0.000399844
        1604   -0.761009   -0.769449 0.000399629
        1605   -0.740043   -0.769431   0.0003998
        1606   -0.794133   -0.769446 0.000399847
        1607    -0.75505   -0.769437 0.000399698
        1608   -0.779409   -0.769444 0.000399498
        1609   -0.758513   -0.769437 0.000399307
        1610   -0.760355   -0.769431 0.000399099
        1611   -0.789449   -0.769444 0.000399045
        1612   -0.752139   -0.769433 0.000398941
        1613   -0.745108   -0.769418 0.000398979
        1614   -0.755624   -0.769409 0.000398823
        1615   -0.766016   -0.769407 0.000398582
        1616   -0.770794   -0.769408 0.000398336
        1617   -0.740201    -0.76939 0.000398499
        1618   -0.763204   -0.769386 0.000398271
        1619   -0.771217   -0.769387 0.000398027
        1620   -0.775137   -0.769391 0.000397797
        1621    -0.77632   -0.769395 0.000397575
        1622   -0.775551   -0.769399 0.000397348
        1623   -0.754425    -0.76939  0.00039721
        1624   -0.792268   -0.769404 0.000397215
        1625   -0.783476   -0.769412 0.000397065
        1626   -0.766393   -0.769411 0.000396825
        1627   -0.775328   -0.769414 0.000396598
        1628   -0.782284   -0.769422 0.000396433
        1629   -0.774673   -0.769425 0.000396203
        1630   -0.760433    -0.76942 0.000395998
        1631   -0.774839   -0.769423 0.000395769
        1632   -0.783057   -0.769432 0.000395615
        1633   -0.781448   -0.769439 0.000395441
        1634   -0.784603   -0.769448 0.000395308
        1635   -0.779136   -0.769454 0.000395111
        1636   -0.783245   -0.769463 0.000394959
        1637   -0.794955   -0.769478 0.000395025
        1638   -0.771004   -0.769479 0.000394784
        1639   -0.778514   -0.769485 0.000394582
        1640   -0.760732   -0.769479 0.000394378
        1641   -0.764876   -0.769476 0.000394147
        1642   -0.786804   -0.769487 0.000394048
        1643   -0.760492   -0.769481 0.000393847
        1644   -0.783648    -0.76949 0.000393701
        1645    -0.75879   -0.769484 0.000393516
        1646   -0.767766   -0.769483 0.000393278
        1647    -0.74753   -0.769469 0.000393265
        1648   -0.753224   -0.769459  0.00039315
        1649   -0.792794   -0.769473 0.000393166
        1650   -0.777333   -0.769478 0.000392957
        1651   -0.771598    -0.76948 0.000392721
        1652   -0.782588   -0.769487 0.000392563
        1653    -0.75025   -0.769476 0.000392498
        1654   -0.771948   -0.769477 0.000392264
        1655     -0.7968   -0.769494 0.000392374
        1656   -0.786238   -0.769504 0.000392267
        1657   -0.747023    -0.76949 0.000392265
        1658   -0.777704   -0.769495  0.00039206
        1659   -0.769927   -0.769496 0.000391824
        1660   -0.762591   -0.769491  0.00039161
        1661   -0.770772   -0.769492 0.000391375
        1662   -0.811328   -0.769517 0.000391948
        1663   -0.774704    -0.76952 0.000391725
        1664   -0.769741   -0.769521 0.000391489
        1665   -0.777833   -0.769526 0.000391286
        1666   -0.767572   -0.769524 0.000391053
        1667   -0.776128   -0.769528 0.000390838
        1668   -0.776149   -0.769532 0.000390624
        1669   -0.736656   -0.769513 0.000390886
        1670   -0.761721   -0.769508  0.00039068
        1671   -0.774553   -0.769511 0.000390458
        1672   -0.762935   -0.769507 0.000390244
        1673   -0.770515   -0.769508 0.000390011
        1674   -0.771569   -0.769509  0.00038978
        1675   -0.751111   -0.769498 0.000389702
        1676   -0.765209   -0.769495 0.000389478
        1677   -0.762117   -0.769491 0.000389271
        1678   -0.786317   -0.769501 0.000389168
        1679   -0.795556   -0.769517 0.000389246
        1680   -0.780901   -0.769523 0.000389073
        1681    -0.79052   -0.769536 0.000389042
        1682   -0.739622   -0.769518 0.000389217
        1683   -0.776244   -0.769522 0.000389006
        1684   -0.755164   -0.769513 0.000388869
        1685   -0.791649   -0.769527  0.00038886
        1686   -0.786709   -0.769537 0.000388762
        1687   -0.767434   -0.769536 0.000388534
        1688   -0.788509   -0.769547 0.000388466
        1689   -0.775846   -0.769551 0.000388254
        1690   -0.754614   -0.769542 0.000388125
        1691   -0.775865   -0.769545 0.000387914
        1692   -0.758061   -0.769539 0.000387744
        1693   -0.759465   -0.769533  0.00038756
        1694   -0.773972   -0.769535  0.00038734
        1695   -0.768261   -0.769535 0.000387113
        1696   -0.761297    -0.76953 0.000386915
        1697   -0.728295   -0.769505 0.000387449
        1698   -0.742606    -0.76949 0.000387545
        1699   -0.774351   -0.769492 0.000387327
        1700   -0.805156   -0.769513 0.000387667
        1701   -0.744757   -0.769499 0.000387712
        1702   -0.760312   -0.769493 0.000387522
        1703   -0.791278   -0.769506 0.000387506
        1704   -0.750745   -0.769495 0.000387434
        1705   -0.754881   -0.769487 0.000387302
        1706   -0.765747   -0.769484 0.000387081
        1707   -0.771643   -0.769486 0.000386857
        1708   -0.777717   -0.769491  0.00038666
        1709   -0.771509   -0.769492 0.000386436
        1710    -0.76586    -0.76949 0.000386215
        1711     -0.7652   -0.769487 0.000385998
        1712   -0.770168   -0.769488 0.000385773
        1713   -0.769533   -0.769488 0.000385547
        1714   -0.754348   -0.769479 0.000385424
        1715   -0.754708    -0.76947 0.000385295
        1716    -0.76969    -0.76947 0.000385071
        1717   -0.760563   -0.769465 0.000384881
        1718    -0.76187   -0.769461 0.000384683
        1719   -0.769708   -0.769461 0.000384459
        1720   -0.771368   -0.769462 0.000384237
        1721   -0.765446    -0.76946 0.000384021
        1722   -0.770811    -0.76946 0.000383799
        1723   -0.758596   -0.769454 0.000383628
        1724    -0.77354   -0.769456 0.000383412
        1725   -0.750645   -0.769445 0.000383345
        1726   -0.776446    -0.76945 0.000383145
        1727   -0.773228   -0.769452 0.000382929
        1728   -0.746386   -0.769438  0.00038294
        1729   -0.762923   -0.769435 0.000382737
        1730   -0.772573   -0.769436  0.00038252
        1731    -0.77475   -0.769439 0.000382311
        1732   -0.775693   -0.769443 0.000382108
        1733   -0.781246    -0.76945 0.000381948
        1734   -0.775163   -0.769453 0.000381742
        1735   -0.776643   -0.769457 0.000381544
        1736   -0.758635   -0.769451 0.000381375
        1737   -0.760516   -0.769446 0.000381191
        1738   -0.773763   -0.769448 0.000380979
        1739    -0.76444   -0.769446 0.000380771
        1740   -0.789473   -0.769457 0.000380726
        1741   -0.773428   -0.769459 0.000380514
        1742   -0.775377   -0.769463 0.000380311
        1743   -0.775882   -0.769466 0.000380111
        1744   -0.748142   -0.769454 0.000380089
        1745   -0.759865   -0.769449 0.000379911
        1746   -0.755402   -0.769441 0.000379779
        1747   -0.758868   -0.769435  0.00037961
        1748   -0.749554   -0.769423 0.000379563
        1749   -0.772686   -0.769425  0.00037935
        1750   -0.761318    -0.76942 0.000379162
        1751   -0.777499   -0.769425 0.000378974
        1752   -0.753307   -0.769416 0.000378869
        1753   -0.758906    -0.76941   0.0003787
        1754   -0.771641   -0.769411 0.000378486
        1755   -0.773949   -0.769414  0.00037828
        1756   -0.757294   -0.769407 0.000378127
        1757   -0.788677   -0.769418 0.000378071
        1758   -0.780386   -0.769424 0.000377907
        1759   -0.773568   -0.769426   0.0003777
        1760   -0.723886   -0.769401  0.00037837
        1761    -0.75754   -0.769394 0.000378216
        1762   -0.765005   -0.769391 0.000378009
        1763   -0.787907   -0.769402 0.000377941
        1764   -0.793972   -0.769416 0.000377983
        1765   -0.761863   -0.769411 0.000377793
        1766   -0.762075   -0.769407 0.000377602
        1767   -0.791254    -0.76942 0.000377591
        1768   -0.798667   -0.769436 0.000377739
        1769   -0.775524    -0.76944 0.000377541
        1770   -0.759348   -0.769434 0.000377371
        1771   -0.774314   -0.769437 0.000377168
        1772     -0.7647   -0.769434 0.000376965
        1773   -0.744853    -0.76942 0.000377007
        1774   -0.762076   -0.769416 0.000376817
        1775   -0.776953    -0.76942 0.000376629
        1776    -0.75931   -0.769415  0.00037646
        1777   -0.770916   -0.769415 0.000376249
        1778   -0.756673   -0.769408 0.000376105
        1779   -0.778862   -0.769414 0.000375932
        1780   -0.773953   -0.769416 0.000375729
        1781   -0.763722   -0.769413 0.000375532
        1782   -0.762958   -0.769409 0.000375338
        1783   -0.767474   -0.769408 0.000375129
        1784   -0.770515   -0.769409  0.00037492
        1785    -0.76749   -0.769408 0.000374711
        1786   -0.783472   -0.769416 0.000374584
        1787   -0.752293   -0.769406 0.000374497
        1788   -0.760669   -0.769401 0.000374319
        1789   -0.762108   -0.769397 0.000374132
        1790   -0.787189   -0.769407 0.000374055
        1791   -0.764087   -0.769404 0.000373858
        1792    -0.74526   -0.769391 0.000373892
        1793   -0.775324   -0.769394 0.000373699
        1794   -0.761506    -0.76939 0.000373516
        1795   -0.788068     -0.7694 0.000373453
        1796   -0.745714   -0.769387 0.000373478
        1797   -0.780323   -0.769393  0.00037332
        1798   -0.783252   -0.769401 0.000373192
        1799   -0.792908   -0.769414 0.000373213
        1800   -0.754192   -0.769405 0.000373101
        1801   -0.790336   -0.769417 0.000373075
        1802   -0.773576   -0.769419 0.000372875
        1803   -0.766011   -0.769417 0.000372673
        1804   -0.760247   -0.769412 0.000372501
        1805   -0.746826     -0.7694 0.000372505
        1806    -0.78107   -0.769406 0.000372355
        1807   -0.772966   -0.769408 0.000372154
        1808   -0.775305   -0.769411 0.000371962
        1809   -0.801084   -0.769429 0.000372169
        1810   -0.782137   -0.769436 0.000372029
        1811   -0.772427   -0.769437 0.000371827
        1812   -0.758403   -0.769431 0.000371672
        1813   -0.776548   -0.769435 0.000371488
        1814   -0.776099   -0.769439 0.000371301
        1815   -0.768157   -0.769438 0.000371097
        1816   -0.768876   -0.769438 0.000370893
        1817    -0.78875   -0.769449 0.000370841
        1818   -0.777889   -0.769453 0.000370666
        1819   -0.797718   -0.769469 0.000370788
        1820   -0.795431   -0.769483 0.000370859
        1821   -0.756464   -0.769476 0.000370724
        1822   -0.759671    -0.76947 0.000370559
        1823   -0.781037   -0.769477  0.00037041
        1824   -0.762558   -0.769473 0.000370227
        1825   -0.768089   -0.769472 0.000370025
        1826     -0.7659    -0.76947 0.000369827
        1827   -0.737544   -0.769453 0.000370037
        1828   -0.779984   -0.769459  0.00036988
        1829   -0.768389   -0.769458 0.000369678
        1830   -0.780518   -0.769464 0.000369525
        1831    -0.79476   -0.769478 0.000369582
        1832    -0.77219   -0.769479 0.000369383
        1833    -0.78831    -0.76949 0.000369324
        1834   -0.778036   -0.769494 0.000369152
        1835   -0.769489   -0.769494 0.000368951
        1836   -0.778761   -0.769499 0.000368785
        1837   -0.779318   -0.769505 0.000368623
        1838   -0.741503   -0.769489 0.000368737
        1839   -0.754534   -0.769481 0.000368626
        1840   -0.779329   -0.769487 0.000368465
        1841   -0.768365   -0.769486 0.000368265
        1842   -0.763658   -0.769483 0.000368079
        1843   -0.771532   -0.769484 0.000367881
        1844   -0.762633    -0.76948   0.0003677
        1845   -0.776712   -0.769484 0.000367521
        1846   -0.783938   -0.769492 0.000367406
        1847   -0.775899   -0.769496 0.000367223
        1848    -0.73346   -0.769476 0.000367542
        1849   -0.776652    -0.76948 0.000367364
        1850     -0.7867   -0.769489 0.000367283
        1851   -0.773704   -0.769491 0.000367091
        1852   -0.779623   -0.769497 0.000366934
        1853   -0.739785   -0.769481 0.000367086
        1854   -0.765355   -0.769479 0.000366895
        1855   -0.756939   -0.769472 0.000366759
        1856   -0.759119   -0.769466 0.000366604
        1857   -0.771546   -0.769467 0.000366409
        1858   -0.777294   -0.769472 0.000366236
        1859   -0.786184   -0.769481 0.000366149
        1860   -0.771195   -0.769482 0.000365953
        1861   -0.750003   -0.769471 0.000365906
        1862   -0.778039   -0.769476 0.000365739
        1863   -0.768558   -0.769475 0.000365543
        1864   -0.753157   -0.769466 0.000365451
        1865    -0.77309   -0.769468 0.000365261
        1866   -0.808143   -0.769489 0.000365652
        1867   -0.764844   -0.769487 0.000365465
        1868   -0.770266   -0.769487  0.00036527
        1869   -0.772857   -0.769489 0.000365079
        1870    -0.75358    -0.76948 0.000364982
        1871   -0.773095   -0.769482 0.000364792
        1872   -0.760194   -0.769477 0.000364631
        1873   -0.766979   -0.769476 0.000364439
        1874   -0.771303   -0.769477 0.000364246
        1875   -0.794294    -0.76949 0.000364292
        1876   -0.763658   -0.769487 0.000364111
        1877   -0.744368   -0.769474 0.000364163
        1878   -0.775889   -0.769477 0.000363985
        1879   -0.774926    -0.76948 0.000363803
        1880    -0.77114   -0.769481 0.000363611
        1881   -0.775849   -0.769484 0.000363433
        1882   -0.771551   -0.769485 0.000363242
        1883   -0.756051   -0.769478 0.000363119
        1884   -0.770731   -0.769479 0.000362927
        1885   -0.738191   -0.769462 0.000363113
        1886   -0.788227   -0.769472 0.000363057
        1887   -0.756351   -0.769465 0.000362931
        1888   -0.723007   -0.769441 0.000363572
        1889   -0.784446   -0.769449 0.000363467
        1890   -0.792959   -0.769461 0.000363487
        1891   -0.762862   -0.769458 0.000363312
        1892   -0.786501   -0.769467 0.000363231
        1893   -0.798698   -0.769482 0.000363367
        1894   -0.764481   -0.769479 0.000363185
        1895   -0.787381   -0.769489 0.000363116
        1896   -0.742348   -0.769475 0.000363207
        1897   -0.761075    -0.76947 0.000363042
        1898   -0.745298   -0.769457 0.000363075
        1899   -0.779991   -0.769463 0.000362926
        1900    -0.77121   -0.769464 0.000362736
        1901   -0.786533   -0.769473 0.000362656
        1902    -0.78227    -0.76948 0.000362528
        1903   -0.773607   -0.769482 0.000362344
        1904   -0.754396   -0.769474  0.00036224
        1905   -0.772913   -0.769476 0.000362055
        1906   -0.752526   -0.769467 0.000361974
        1907   -0.737874    -0.76945 0.000362163
        1908   -0.769688    -0.76945 0.000361973
        1909   -0.789992   -0.769461 0.000361943
        1910   -0.756927   -0.769455 0.000361813
        1911   -0.767664   -0.769454 0.000361625
        1912    -0.78761   -0.769463 0.000361561
        1913    -0.78434   -0.769471 0.000361455
        1914   -0.767307    -0.76947 0.000361268
        1915   -0.779284   -0.769475 0.000361116
        1916    -0.78645   -0.769484 0.000361036
        1917   -0.755996   -0.769477 0.000360916
        1918   -0.781683   -0.769483 0.000360784
        1919   -0.787497   -0.769492 0.000360718
        1920    -0.76507    -0.76949 0.000360538
        1921   -0.756293   -0.769483 0.000360416
        1922    -0.74341    -0.76947 0.000360483
        1923   -0.759843   -0.769465 0.000360331
        1924   -0.763485   -0.769462 0.000360157
        1925    -0.78281   -0.769468 0.000360036
        1926   -0.764314   -0.769466 0.000359859
        1927   -0.775528   -0.769469 0.000359686
        1928   -0.775735   -0.769472 0.000359515
        1929   -0.751298   -0.769463 0.000359452
        1930   -0.786204   -0.769471  0.00035937
        1931   -0.768672   -0.769471 0.000359184
        1932   -0.787202    -0.76948 0.000359115
        1933   -0.763657   -0.769477 0.000358942
        1934   -0.771193   -0.769478 0.000358758
        1935   -0.785749   -0.769487 0.000358671
        1936   -0.795509     -0.7695 0.000358737
        1937   -0.788893    -0.76951 0.000358692
        1938   -0.732002   -0.769491 0.000359029
        1939   -0.773955   -0.769493 0.000358851
        1940   -0.745309    -0.76948 0.000358882
        1941   -0.754531   -0.769473  0.00035878
        1942   -0.769479   -0.769473 0.000358595
        1943   -0.777027   -0.769477 0.000358432
        1944     -0.7729   -0.769478 0.000358252
