#     BLOCK:   ACTUAL_H:    H_AVE:      ERROR:
        1429      0.1467    0.149008  0.00163882
        1430    0.179506    0.149029  0.00163781
        1431    0.155049    0.149033  0.00163667
        1432    0.143517     0.14903  0.00163553
        1433   0.0307174    0.148947  0.00163647
        1434    0.106728    0.148918   0.0016356
        1435    0.122008    0.148899  0.00163456
        1436    0.119455    0.148878  0.00163355
        1437   0.0543167    0.148813  0.00163374
        1438    0.158875     0.14882  0.00163262
        1439   0.0614498    0.148759  0.00163261
        1440   0.0761023    0.148708  0.00163226
        1441    0.180569     0.14873  0.00163128
        1442   0.0840227    0.148686  0.00163076
        1443    0.253268    0.148758  0.00163124
        1444    0.221954    0.148809   0.0016309
        1445    0.187135    0.148835  0.00162999
        1446    0.279615    0.148926  0.00163137
        1447    0.173242    0.148943  0.00163033
        1448    0.180537    0.148964  0.00162935
        1449    0.127424    0.148949  0.00162829
        1450    0.195877    0.148982  0.00162749
        1451    0.131643     0.14897  0.00162641
        1452    0.115427    0.148947  0.00162545
        1453    0.164098    0.148957  0.00162437
        1454    0.182935    0.148981  0.00162342
        1455    0.149346    0.148981   0.0016223
        1456    0.194212    0.149012  0.00162149
        1457   0.0988403    0.148977  0.00162074
        1458    0.090556    0.148937  0.00162012
        1459    0.154544    0.148941  0.00161902
        1460      0.1175     0.14892  0.00161805
        1461    0.204416    0.148958  0.00161739
        1462    0.156221    0.148963  0.00161629
        1463    0.147287    0.148961  0.00161519
        1464    0.226464    0.149014  0.00161495
        1465    0.105845    0.148985  0.00161412
        1466    0.169585    0.148999  0.00161308
        1467   0.0656584    0.148942  0.00161298
        1468    0.161449    0.148951   0.0016119
        1469    0.114979    0.148928  0.00161097
        1470    0.192438    0.148957  0.00161015
        1471   0.0769993    0.148908   0.0016098
        1472    0.180965     0.14893  0.00160885
        1473    0.150358    0.148931  0.00160776
        1474    0.188855    0.148958  0.00160689
        1475    0.178816    0.148978  0.00160593
        1476    0.112878    0.148954  0.00160503
        1477    0.208883    0.148994  0.00160446
        1478    0.243495    0.149058  0.00160465
        1479    0.141071    0.149053  0.00160357
        1480    0.084127    0.149009  0.00160309
        1481    0.221791    0.149058  0.00160276
        1482    0.217781    0.149105  0.00160235
        1483  -0.0452323    0.148974  0.00160661
        1484    0.137517    0.148966  0.00160555
        1485    0.107367    0.148938  0.00160471
        1486    0.200978    0.148973  0.00160402
        1487    0.147711    0.148972  0.00160294
        1488    0.258036    0.149045  0.00160354
        1489    0.107512    0.149017   0.0016027
        1490    0.239762    0.149078  0.00160278
        1491    0.237559    0.149138  0.00160281
        1492    0.128404    0.149124  0.00160179
        1493    0.184906    0.149148   0.0016009
        1494    0.235989    0.149206  0.00160088
        1495    0.200404     0.14924  0.00160018
        1496     0.18631    0.149265   0.0015993
        1497    0.195383    0.149296  0.00159853
        1498    0.183762    0.149319  0.00159763
        1499     0.22581     0.14937  0.00159737
        1500    0.161585    0.149378  0.00159633
        1501    0.128705    0.149364  0.00159533
        1502    0.211748    0.149406   0.0015948
        1503   0.0648963    0.149349  0.00159473
        1504    0.191168    0.149377  0.00159392
        1505 -0.00682474    0.149273  0.00159623
        1506    0.130035    0.149261  0.00159522
        1507     0.13354     0.14925   0.0015942
        1508    0.165203    0.149261  0.00159318
        1509   0.0255434    0.149179  0.00159423
        1510     0.15682    0.149184  0.00159318
        1511      0.1944    0.149214  0.00159241
        1512    0.159539    0.149221  0.00159137
        1513    0.242215    0.149282   0.0015915
        1514    0.126537    0.149267  0.00159052
        1515    0.167232    0.149279  0.00158952
        1516    0.134276    0.149269   0.0015885
        1517    0.237616    0.149327  0.00158852
        1518    0.202607    0.149362  0.00158786
        1519    0.090565    0.149324  0.00158729
        1520    0.173146    0.149339  0.00158632
        1521    0.143241    0.149335  0.00158528
        1522    0.123736    0.149319  0.00158433
        1523   0.0576795    0.149258  0.00158443
        1524     0.10038    0.149226  0.00158372
        1525   0.0873543    0.149186   0.0015832
        1526    0.146476    0.149184  0.00158216
        1527    0.204778     0.14922  0.00158155
        1528    0.139893    0.149214  0.00158052
        1529    0.185474    0.149238  0.00157967
        1530    0.180596    0.149258  0.00157877
        1531   0.0982766    0.149225  0.00157809
        1532    0.191516    0.149253   0.0015773
        1533    0.151653    0.149254  0.00157627
        1534    0.176966    0.149272  0.00157535
        1535    0.203903    0.149308  0.00157472
        1536    0.099488    0.149276  0.00157403
        1537    0.114662    0.149253  0.00157317
        1538    0.144222     0.14925  0.00157215
        1539    0.172965    0.149265   0.0015712
        1540    0.223378    0.149313  0.00157092
        1541   0.0805408    0.149269  0.00157053
        1542     0.11893    0.149249  0.00156964
        1543     0.11105    0.149224  0.00156882
        1544    0.134183    0.149214  0.00156783
        1545    0.167633    0.149226  0.00156686
        1546    0.210139    0.149266  0.00156634
        1547    0.248883     0.14933  0.00156665
        1548     0.19814    0.149362  0.00156596
        1549    0.130311    0.149349    0.001565
        1550    0.114706    0.149327  0.00156415
        1551    0.112053    0.149303  0.00156332
        1552    0.131452    0.149292  0.00156236
        1553    0.142722    0.149287  0.00156136
        1554    0.195436    0.149317  0.00156063
        1555    0.159253    0.149323  0.00155964
        1556    0.179407    0.149343  0.00155876
        1557    0.153017    0.149345  0.00155776
        1558   0.0810658    0.149301  0.00155738
        1559    0.144436    0.149298  0.00155638
        1560    0.125026    0.149283  0.00155546
        1561     0.25197    0.149348  0.00155586
        1562    0.164877    0.149358  0.00155489
        1563    0.167763     0.14937  0.00155394
        1564   0.0949355    0.149335  0.00155334
        1565    0.191632    0.149362  0.00155258
        1566    0.209577    0.149401  0.00155207
        1567   0.0706082     0.14935  0.00155189
        1568   0.0338821    0.149277  0.00155265
        1569   0.0348741    0.149204  0.00155337
        1570    0.112505    0.149181  0.00155255
        1571    0.190972    0.149207  0.00155179
        1572    0.228832    0.149258  0.00155163
        1573    0.116044    0.149237  0.00155079
        1574     0.22667    0.149286  0.00155058
        1575    0.234083     0.14934  0.00155053
        1576    0.120591    0.149321  0.00154966
        1577    0.160395    0.149329  0.00154869
        1578    0.139622    0.149322  0.00154772
        1579      0.1376    0.149315  0.00154676
        1580    0.224659    0.149363  0.00154652
        1581    0.145865     0.14936  0.00154554
        1582    0.158884    0.149366  0.00154457
        1583    0.156272    0.149371   0.0015436
        1584    0.129574    0.149358  0.00154268
        1585    0.139916    0.149352  0.00154172
        1586    0.174335    0.149368  0.00154083
        1587   0.0775205    0.149323  0.00154052
        1588    0.133821    0.149313  0.00153958
        1589    0.236131    0.149368  0.00153958
        1590    0.210941    0.149406   0.0015391
        1591    0.164397    0.149416  0.00153816
        1592     0.17951    0.149435  0.00153731
        1593    0.096796    0.149402   0.0015367
        1594    0.179542    0.149421  0.00153585
        1595    0.220887    0.149465  0.00153555
        1596    0.231629    0.149517  0.00153545
        1597   0.0746865     0.14947   0.0015352
        1598   0.0936264    0.149435  0.00153464
        1599   0.0612929     0.14938  0.00153467
        1600    0.168306    0.149392  0.00153375
        1601   0.0702144    0.149342  0.00153359
        1602    0.183297    0.149364  0.00153278
        1603   0.0962071     0.14933  0.00153218
        1604    0.191858    0.149357  0.00153146
        1605    0.195353    0.149386  0.00153077
        1606   0.0485929    0.149323   0.0015311
        1607     0.21861    0.149366  0.00153076
        1608   0.0968391    0.149333  0.00153015
        1609    0.279002    0.149414  0.00153132
        1610    0.133781    0.149404   0.0015304
        1611    0.213418    0.149444  0.00152997
        1612   0.0505232    0.149382  0.00153025
        1613    0.150977    0.149383   0.0015293
        1614    0.264687    0.149455  0.00153002
        1615    0.149793    0.149455  0.00152908
        1616    0.129909    0.149443  0.00152818
        1617    0.139242    0.149437  0.00152725
        1618    0.158738    0.149442  0.00152631
        1619    0.170966    0.149456  0.00152543
        1620     0.18383    0.149477  0.00152463
        1621   0.0872095    0.149439  0.00152418
        1622    0.171264    0.149452   0.0015233
        1623    0.216486    0.149493  0.00152292
        1624    0.231782    0.149544  0.00152282
        1625    0.154942    0.149547  0.00152189
        1626    0.107487    0.149521  0.00152117
        1627    0.134593    0.149512  0.00152027
        1628    0.123637    0.149496  0.00151941
        1629    0.178735    0.149514  0.00151859
        1630    0.187452    0.149538  0.00151783
        1631     0.12925    0.149525  0.00151696
        1632   0.0743197    0.149479  0.00151673
        1633   0.0559012    0.149422  0.00151688
        1634   0.0923835    0.149387  0.00151635
        1635    0.168173    0.149398  0.00151547
        1636     0.14367    0.149395  0.00151455
        1637    0.186912    0.149418  0.00151379
        1638    0.179664    0.149436  0.00151298
        1639    0.170941    0.149449  0.00151212
        1640    0.231635    0.149499  0.00151202
        1641   0.0939689    0.149466  0.00151148
        1642    0.176389    0.149482  0.00151065
        1643    0.138612    0.149475  0.00150974
        1644    0.198333    0.149505  0.00150912
        1645    0.107277    0.149479  0.00150842
        1646    0.351874    0.149602  0.00151251
        1647    0.164654    0.149612  0.00151162
        1648    0.294943      0.1497  0.00151327
        1649    0.260501    0.149767  0.00151384
        1650   0.0881408     0.14973  0.00151339
        1651    0.252805    0.149792  0.00151376
        1652   0.0794791    0.149749  0.00151344
        1653     0.17419    0.149764  0.00151259
        1654    0.186636    0.149787  0.00151184
        1655    0.223407    0.149831  0.00151159
        1656    0.218552    0.149873  0.00151124
        1657    0.177436    0.149889  0.00151042
        1658   0.0997599    0.149859  0.00150981
        1659   0.0937628    0.149825  0.00150928
        1660    0.183312    0.149845  0.00150851
        1661    0.105161    0.149818  0.00150784
        1662   0.0929695    0.149784  0.00150732
        1663   0.0767089     0.14974  0.00150705
        1664    0.209776    0.149776  0.00150658
        1665    0.191404    0.149801  0.00150588
        1666   0.0738568    0.149756  0.00150567
        1667   0.0637137    0.149704  0.00150565
        1668    0.314756    0.149803  0.00150799
        1669    0.211985     0.14984  0.00150755
        1670    0.253339    0.149902  0.00150792
        1671    0.173021    0.149916  0.00150708
        1672    0.122836      0.1499  0.00150627
        1673 -0.00598563    0.149807  0.00150825
        1674     0.26714    0.149877  0.00150897
        1675   0.0446137    0.149814  0.00150938
        1676    0.206855    0.149848  0.00150886
        1677    0.223901    0.149892  0.00150861
        1678    0.139609    0.149886  0.00150772
        1679    0.136858    0.149878  0.00150685
        1680    0.106748    0.149853  0.00150617
        1681    0.148748    0.149852  0.00150527
        1682    0.213864     0.14989  0.00150486
        1683    0.220687    0.149932  0.00150455
        1684    0.171697    0.149945  0.00150371
        1685    0.123858     0.14993   0.0015029
        1686     0.22481    0.149974  0.00150267
        1687   0.0799026    0.149932  0.00150235
        1688    0.205475    0.149965  0.00150182
        1689    0.235321    0.150016  0.00150178
        1690   0.0483054    0.149956   0.0015021
        1691    0.260522    0.150021  0.00150263
        1692    0.209921    0.150056  0.00150216
        1693    0.140758    0.150051  0.00150128
        1694    0.129061    0.150039  0.00150045
        1695    0.118452     0.15002  0.00149968
        1696    0.297466    0.150107  0.00150131
        1697    0.225983    0.150152  0.00150109
        1698    0.113105     0.15013  0.00150037
        1699    0.120016    0.150112  0.00149959
        1700   0.0881768    0.150076  0.00149915
        1701    0.165141    0.150084  0.00149829
        1702    0.103706    0.150057  0.00149766
        1703    0.161713    0.150064   0.0014968
        1704    0.184098    0.150084  0.00149605
        1705    0.147089    0.150082  0.00149518
        1706   0.0851247    0.150044  0.00149478
        1707  0.00472598    0.149959  0.00149633
        1708    0.209114    0.149994  0.00149586
        1709    0.212131     0.15003  0.00149542
        1710   0.0538044    0.149974  0.00149561
        1711     0.10962     0.14995  0.00149492
        1712    0.163366    0.149958  0.00149407
        1713    0.265468    0.150025  0.00149471
        1714   0.0982718    0.149995  0.00149415
        1715  0.00152848    0.149909  0.00149578
        1716   0.0511784    0.149851  0.00149602
        1717    0.135614    0.149843  0.00149517
        1718    0.144546     0.14984   0.0014943
        1719    0.197837    0.149868  0.00149369
        1720    0.145775    0.149865  0.00149283
        1721    0.122581     0.14985  0.00149204
        1722    0.177304    0.149865  0.00149126
        1723    0.136556    0.149858  0.00149042
        1724    0.180928    0.149876  0.00148966
        1725    0.143184    0.149872   0.0014888
        1726    0.141506    0.149867  0.00148795
        1727    0.182643    0.149886  0.00148721
        1728    0.135841    0.149878  0.00148637
        1729     0.30978     0.14997  0.00148838
        1730   0.0890853    0.149935  0.00148794
        1731    0.100055    0.149906  0.00148736
        1732    0.303471    0.149995  0.00148914
        1733    0.188627    0.150017  0.00148845
        1734    0.156395    0.150021  0.00148759
        1735   0.0850595    0.149984  0.00148721
        1736    0.124961    0.149969  0.00148642
        1737    0.105842    0.149944  0.00148578
        1738    0.212658     0.14998  0.00148536
        1739    0.118796    0.149962  0.00148462
        1740    0.116237    0.149942  0.00148389
        1741     0.14629     0.14994  0.00148304
        1742    0.125221    0.149926  0.00148226
        1743    0.106799    0.149901  0.00148161
        1744   0.0486766    0.149843   0.0014819
        1745   0.0746788      0.1498  0.00148168
        1746    0.187789    0.149822  0.00148099
        1747    0.352758    0.149938  0.00148469
        1748    0.138579    0.149932  0.00148385
        1749    0.199317     0.14996  0.00148327
        1750    0.239405    0.150011  0.00148331
        1751    0.146629    0.150009  0.00148246
        1752    0.248368    0.150065  0.00148268
        1753   0.0895865    0.150031  0.00148223
        1754    0.114562    0.150011  0.00148153
        1755    0.162387    0.150018   0.0014807
        1756    0.276274     0.15009   0.0014816
        1757   0.0823806    0.150051  0.00148126
        1758   0.0765269    0.150009  0.00148101
        1759   0.0885495    0.149974  0.00148058
        1760    0.184756    0.149994  0.00147987
        1761    0.265619     0.15006  0.00148048
        1762    0.230273    0.150105  0.00148034
        1763   0.0474332    0.150047  0.00148065
        1764    0.197287    0.150074  0.00148005
        1765    0.166636    0.150083  0.00147924
        1766    0.146039    0.150081  0.00147841
        1767   0.0559418    0.150028  0.00147853
        1768   0.0713725    0.149983  0.00147836
        1769    0.162719     0.14999  0.00147754
        1770    0.205487    0.150022  0.00147704
        1771    0.100686    0.149994  0.00147647
        1772    0.167926    0.150004  0.00147567
        1773    0.244559    0.150057   0.0014758
        1774    0.109705    0.150034  0.00147515
        1775   0.0861233    0.149998  0.00147475
        1776    0.222701    0.150039  0.00147449
        1777    0.191129    0.150063  0.00147384
        1778    0.185338    0.150082  0.00147315
        1779    0.143262    0.150079  0.00147232
        1780    0.153457     0.15008   0.0014715
        1781    0.262032    0.150143  0.00147201
        1782   0.0559639     0.15009  0.00147214
        1783    0.123672    0.150076  0.00147139
        1784    0.157226     0.15008  0.00147057
        1785    0.147732    0.150078  0.00146974
        1786    0.112947    0.150058  0.00146907
        1787    0.357177    0.150173  0.00147281
        1788    0.108103     0.15015  0.00147217
        1789   0.0677752    0.150104  0.00147207
        1790    0.158991    0.150109  0.00147126
        1791    0.162068    0.150115  0.00147045
        1792    0.149996    0.150115  0.00146963
        1793    0.235806    0.150163  0.00146959
        1794    0.118027    0.150145  0.00146888
        1795    0.129344    0.150134   0.0014681
        1796    0.238226    0.150183  0.00146811
        1797   0.0797078    0.150144  0.00146781
        1798    0.181511    0.150161   0.0014671
        1799    0.116672    0.150142   0.0014664
        1800     0.23878    0.150192  0.00146642
        1801   0.0789261    0.150152  0.00146613
        1802    0.137681    0.150145  0.00146534
        1803   0.0781432    0.150105  0.00146507
        1804    0.180132    0.150122  0.00146435
        1805    0.131505    0.150112  0.00146358
        1806    0.139436    0.150106  0.00146278
        1807   0.0736681    0.150063  0.00146258
        1808    0.212021    0.150098  0.00146217
        1809   0.0621312    0.150049  0.00146217
        1810    0.177784    0.150064  0.00146144
        1811    0.154134    0.150067  0.00146064
        1812    0.189811    0.150088     0.00146
        1813    0.151594    0.150089  0.00145919
        1814   0.0989435    0.150061  0.00145866
        1815   0.0963695    0.150032  0.00145816
        1816    0.120041    0.150015  0.00145745
        1817     0.19062    0.150037  0.00145682
        1818    0.186022    0.150057  0.00145615
        1819    0.171153    0.150069   0.0014554
        1820    0.214194    0.150104  0.00145502
        1821    0.103561    0.150078  0.00145445
        1822    0.185751    0.150098  0.00145378
        1823     0.27505    0.150167   0.0014546
        1824    0.153554    0.150168   0.0014538
        1825   0.0635415    0.150121  0.00145378
        1826    0.203216     0.15015  0.00145328
        1827   0.0842105    0.150114  0.00145293
        1828    0.166314    0.150123  0.00145216
        1829    0.223512    0.150163  0.00145192
        1830   0.0862694    0.150128  0.00145155
        1831    0.201046    0.150156  0.00145102
        1832    0.127875    0.150144  0.00145028
        1833    0.150572    0.150144  0.00144949
        1834   0.0962663    0.150114    0.001449
        1835    0.145973    0.150112  0.00144821
        1836    0.202876    0.150141   0.0014477
        1837      0.1494    0.150141  0.00144692
        1838    0.191773    0.150163  0.00144631
        1839    0.109839    0.150141  0.00144569
        1840    0.111993    0.150121  0.00144505
        1841    0.216012    0.150156  0.00144471
        1842    0.167723    0.150166  0.00144395
        1843    0.112409    0.150145  0.00144332
        1844    0.140539     0.15014  0.00144254
        1845   0.0917059    0.150109  0.00144211
        1846    0.170557     0.15012  0.00144137
        1847     0.13753    0.150113  0.00144061
        1848    0.173418    0.150125  0.00143988
        1849    0.183569    0.150143  0.00143922
        1850   0.0853397    0.150108  0.00143886
        1851    0.127797    0.150096  0.00143814
        1852    0.128651    0.150085  0.00143741
        1853    0.206949    0.150116  0.00143696
        1854    0.123426    0.150101  0.00143626
        1855   0.0684451    0.150057  0.00143616
        1856    0.138588    0.150051   0.0014354
        1857    0.121876    0.150036   0.0014347
        1858   0.0950511    0.150006  0.00143424
        1859    0.190437    0.150028  0.00143363
        1860   0.0502261    0.149974  0.00143386
        1861    0.119253    0.149958  0.00143319
        1862    0.255983    0.150015  0.00143355
        1863    0.224553    0.150055  0.00143334
        1864    0.346969     0.15016  0.00143646
        1865   0.0971381    0.150132  0.00143597
        1866    0.187858    0.150152  0.00143534
        1867  -0.0254764    0.150058  0.00143765
        1868     0.19837    0.150084  0.00143711
        1869    0.125679    0.150071   0.0014364
        1870    0.136329    0.150063  0.00143565
        1871    0.212498    0.150097  0.00143527
        1872    0.149097    0.150096  0.00143451
        1873    0.137771     0.15009  0.00143376
        1874   0.0607413    0.150042  0.00143378
        1875    0.150684    0.150042  0.00143302
        1876    0.152256    0.150044  0.00143226
        1877    0.179353    0.150059  0.00143158
        1878   0.0870376    0.150026  0.00143121
        1879    0.132585    0.150016  0.00143048
        1880    0.129172    0.150005  0.00142976
        1881   0.0944593    0.149976   0.0014293
        1882    0.141668    0.149971  0.00142855
        1883    0.142967    0.149968   0.0014278
        1884    0.121877    0.149953  0.00142712
        1885    0.122965    0.149938  0.00142643
        1886   0.0775899      0.1499  0.00142619
        1887    0.103053    0.149875  0.00142565
        1888    0.123291    0.149861  0.00142497
        1889     0.20301    0.149889  0.00142449
        1890    0.192708    0.149912  0.00142392
        1891    0.130546    0.149902   0.0014232
        1892    0.173181    0.149914   0.0014225
        1893    0.164381    0.149922  0.00142177
        1894     0.22427    0.149961  0.00142156
        1895     0.14257    0.149957  0.00142082
        1896    0.361663    0.150069  0.00142445
        1897   0.0115808    0.149996  0.00142557
        1898   0.0674261    0.149952  0.00142548
        1899    0.150624    0.149952  0.00142473
        1900    0.139227    0.149947  0.00142399
        1901    0.229138    0.149988  0.00142385
        1902    0.205293    0.150018   0.0014234
        1903    0.145894    0.150015  0.00142265
        1904    0.218791    0.150052  0.00142236
        1905   0.0894882     0.15002  0.00142197
        1906    0.210747    0.150052  0.00142158
        1907    0.130864    0.150042  0.00142087
        1908    0.159433    0.150046  0.00142014
        1909   0.0884864    0.150014  0.00141976
        1910   0.0439403    0.149959   0.0014201
        1911    0.182029    0.149975  0.00141946
        1912   0.0969021    0.149948  0.00141899
        1913   0.0295272    0.149885  0.00141964
        1914    0.140646     0.14988  0.00141891
        1915    0.267547    0.149941   0.0014195
        1916    0.240054    0.149988  0.00141953
        1917     0.18055    0.150004  0.00141888
        1918    0.163435    0.150011  0.00141816
        1919   0.0344888    0.149951   0.0014187
        1920    0.230027    0.149993  0.00141857
        1921    0.190133    0.150014  0.00141799
        1922      0.1586    0.150018  0.00141726
        1923    0.194688    0.150041  0.00141671
        1924   0.0637056    0.149997  0.00141669
        1925    0.205602    0.150025  0.00141624
        1926    0.166863    0.150034  0.00141554
        1927    0.178024    0.150049  0.00141488
        1928    0.147453    0.150047  0.00141414
        1929    0.173288    0.150059  0.00141346
        1930     0.10718    0.150037   0.0014129
        1931    0.172295    0.150049  0.00141222
        1932    0.137126    0.150042   0.0014115
        1933    0.189449    0.150062  0.00141092
        1934    0.239181    0.150109  0.00141094
        1935    0.127033    0.150097  0.00141026
        1936    0.119316    0.150081  0.00140962
        1937    0.248206    0.150131  0.00140981
        1938    0.136376    0.150124   0.0014091
        1939    0.141189     0.15012  0.00140838
        1940    0.148615    0.150119  0.00140765
        1941    0.107938    0.150097   0.0014071
        1942    0.163506    0.150104  0.00140639
        1943    0.141491      0.1501  0.00140567
        1944    0.065177    0.150056  0.00140563
        1945    0.138021     0.15005  0.00140492
        1946    0.147015    0.150048   0.0014042
        1947    0.155645    0.150051  0.00140348
        1948   0.0251633    0.149987  0.00140422
        1949    0.230814    0.150028  0.00140411
        1950   0.0859112    0.149996  0.00140378
        1951     0.17853     0.15001  0.00140313
        1952     0.18251    0.150027  0.00140251
        1953    0.227815    0.150067  0.00140236
        1954    0.180348    0.150082  0.00140173
        1955     0.25373    0.150135  0.00140201
        1956    0.172235    0.150146  0.00140134
        1957   0.0752547    0.150108  0.00140115
        1958    0.115723    0.150091  0.00140054
        1959    0.166202    0.150099  0.00139985
        1960    0.104469    0.150076  0.00139933
        1961   0.0614211     0.15003  0.00139935
        1962    0.101574    0.150006  0.00139885
        1963   0.0282313    0.149944  0.00139952
        1964    0.179131    0.149958  0.00139888
        1965    0.198671    0.149983  0.00139839
        1966    0.151857    0.149984  0.00139768
        1967   0.0500062    0.149933  0.00139789
        1968    0.202189     0.14996  0.00139743
        1969    0.211494    0.149991  0.00139707
        1970     0.08295    0.149957  0.00139678
        1971    0.177511    0.149971  0.00139614
        1972   0.0953068    0.149943  0.00139571
        1973    0.129949    0.149933  0.00139504
        1974   0.0961325    0.149906   0.0013946
        1975    0.190353    0.149927  0.00139404
        1976    0.138172    0.149921  0.00139335
        1977    0.158306    0.149925  0.00139265
        1978    0.217728    0.149959  0.00139237
        1979    0.136319    0.149952  0.00139168
        1980    0.233324    0.149994  0.00139162
        1981    0.166949    0.150003  0.00139094
        1982    0.203979     0.15003   0.0013905
        1983    0.200728    0.150056  0.00139004
        1984    0.276129    0.150119  0.00139079
        1985   0.0764574    0.150082  0.00139058
        1986    0.157093    0.150086  0.00138989
        1987    0.123064    0.150072  0.00138925
        1988    0.159162    0.150077  0.00138856
        1989    0.224234    0.150114  0.00138837
        1990    0.165792    0.150122  0.00138769
        1991    0.125465    0.150109  0.00138705
        1992   0.0960293    0.150082  0.00138662
        1993   0.0824386    0.150048  0.00138634
        1994    0.126999    0.150037  0.00138569
        1995    0.121038    0.150022  0.00138507
        1996     0.14469     0.15002  0.00138438
        1997    0.174768    0.150032  0.00138374
        1998    0.145288     0.15003  0.00138305
        1999    0.234114    0.150072    0.001383
        2000    0.132082    0.150063  0.00138234
