# VELOCITY:     AVE_POFV:        ERROR:
           9   0.0942809    0.494975    0.018968
           9    0.282843    0.440632   0.0150659
           9    0.471405    0.595257   0.0299849
           9    0.659966    0.341386   0.0173702
           9    0.848528    0.441232   0.0183775
           9     1.03709    0.338549   0.0115972
           9     1.22565    0.479698   0.0261948
           9     1.41421    0.343678   0.0249415
           9     1.60278    0.351044   0.0294375
           9     1.79134    0.434794   0.0223101
           9      1.9799    0.289008   0.0212026
           9     2.16846    0.113104   0.0192943
           9     2.35702    0.194673   0.0119125
           9     2.54558    0.133183    0.012561
           9     2.73415   0.0506869  0.00567157
           9     2.92271    0.126308    0.011409
           9     3.11127   0.0815137   0.0119517
           9     3.29983  0.00447398  0.00421811
           9     3.48839   0.0491046           0
           9     3.67696           0           0
           9     3.86552           0           0
           9     4.05408           0           0
           9     4.24264           0           0
           9      4.4312           0           0
           9     4.61976           0           0
           9     4.80833           0           0
           9     4.99689           0           0
           9     5.18545           0           0
           9     5.37401           0           0
           9     5.56257           0           0
          10   0.0942809    0.504992   0.0195381
          10    0.282843    0.432956   0.0153913
          10    0.471405    0.582921   0.0294148
          10    0.659966    0.342898   0.0156988
          10    0.848528    0.440125   0.0165731
          10     1.03709    0.342652   0.0111397
          10     1.22565    0.480833   0.0235999
          10     1.41421    0.334206   0.0241791
          10     1.60278    0.354879   0.0267424
          10     1.79134    0.442826   0.0214761
          10      1.9799    0.291289   0.0192046
          10     2.16846    0.108374   0.0179354
          10     2.35702    0.199414   0.0116266
          10     2.54558    0.129538   0.0118218
          10     2.73415   0.0555864  0.00690363
          10     2.92271    0.128409   0.0104597
          10     3.11127   0.0782728   0.0111873
          10     3.29983  0.00402658  0.00381995
          10     3.48839   0.0491046           0
          10     3.67696           0           0
          10     3.86552           0           0
          10     4.05408           0           0
          10     4.24264           0           0
          10      4.4312           0           0
          10     4.61976           0           0
          10     4.80833           0           0
          10     4.99689           0           0
          10     5.18545           0           0
          10     5.37401           0           0
          10     5.56257           0           0
          11   0.0942809    0.522473   0.0243577
          11    0.282843    0.421005   0.0180445
          11    0.471405    0.578676   0.0270454
          11    0.659966    0.342974   0.0142718
          11    0.848528    0.439531   0.0150771
          11     1.03709    0.344357   0.0102567
          11     1.22565    0.481984   0.0214825
          11     1.41421    0.319091   0.0262843
          11     1.60278    0.367169   0.0269878
          11     1.79134    0.445334   0.0196697
          11      1.9799    0.289003   0.0175942
          11     2.16846    0.103432    0.016972
          11     2.35702     0.20115   0.0106985
