#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1445    0.323954    0.322715 0.000354631
        1446    0.316774     0.32271  0.00035441
        1447    0.329041    0.322715 0.000354192
        1448    0.319601    0.322713 0.000353954
        1449    0.325118    0.322714 0.000353714
        1450     0.31469    0.322709 0.000353513
        1451     0.32989    0.322714 0.000353304
        1452    0.320397    0.322712 0.000353064
        1453    0.328753    0.322716 0.000352846
        1454    0.330374    0.322722 0.000352642
        1455    0.311878    0.322714 0.000352479
        1456    0.326803    0.322717 0.000352248
        1457    0.320627    0.322716 0.000352009
        1458    0.326419    0.322718 0.000351777
        1459    0.324479    0.322719 0.000351538
        1460    0.311129    0.322711 0.000351387
        1461    0.324853    0.322713 0.000351149
        1462    0.327976    0.322716 0.000350927
        1463    0.306851    0.322706 0.000350855
        1464    0.311652    0.322698 0.000350697
        1465    0.309733    0.322689 0.000350569
        1466    0.325825    0.322691 0.000350336
        1467    0.326515    0.322694 0.000350107
        1468    0.319952    0.322692 0.000349874
        1469    0.338754    0.322703 0.000349806
        1470    0.322268    0.322703 0.000349568
        1471    0.332731    0.322709 0.000349397
        1472    0.322682    0.322709  0.00034916
        1473    0.317251    0.322706 0.000348942
        1474     0.32896     0.32271 0.000348732
        1475    0.323503    0.322711 0.000348496
        1476    0.338317    0.322721  0.00034842
        1477    0.305665     0.32271 0.000348375
        1478    0.332888    0.322716 0.000348208
        1479    0.336771    0.322726 0.000348102
        1480    0.325724    0.322728 0.000347872
        1481    0.339953     0.32274 0.000347832
        1482    0.315475    0.322735 0.000347632
        1483    0.336378    0.322744 0.000347519
        1484    0.313451    0.322738 0.000347341
        1485     0.32034    0.322736 0.000347111
        1486    0.304686    0.322724  0.00034709
        1487    0.317411     0.32272 0.000346875
        1488    0.334119    0.322728 0.000346726
        1489    0.339324    0.322739 0.000346673
        1490    0.310757    0.322731 0.000346533
        1491    0.315952    0.322727 0.000346331
        1492    0.319286    0.322724 0.000346106
        1493    0.326719    0.322727 0.000345885
        1494    0.312235     0.32272 0.000345725
        1495    0.310376    0.322712 0.000345592
        1496    0.349982     0.32273 0.000345841
        1497    0.332487    0.322736 0.000345672
        1498    0.307613    0.322726 0.000345588
        1499    0.324643    0.322728  0.00034536
        1500    0.321248    0.322727 0.000345131
        1501    0.323244    0.322727 0.000344902
        1502    0.320925    0.322726 0.000344674
        1503    0.338393    0.322736 0.000344602
        1504    0.308586    0.322727 0.000344502
        1505    0.326098    0.322729  0.00034428
        1506    0.325597    0.322731 0.000344057
        1507    0.318841    0.322728 0.000343838
        1508    0.325942     0.32273 0.000343617
        1509    0.330345    0.322735 0.000343426
        1510    0.299533     0.32272 0.000343542
        1511    0.331233    0.322726 0.000343361
        1512    0.334518    0.322734 0.000343222
        1513    0.313247    0.322727 0.000343053
        1514    0.315315    0.322722 0.000342861
        1515    0.320521    0.322721 0.000342638
        1516     0.31223    0.322714 0.000342482
        1517    0.315077    0.322709 0.000342293
        1518    0.323881     0.32271 0.000342068
        1519     0.33873     0.32272 0.000342006
        1520    0.339314    0.322731 0.000341955
        1521    0.308695    0.322722 0.000341855
        1522    0.322938    0.322722  0.00034163
        1523      0.3567    0.322744 0.000342133
        1524    0.327583    0.322748 0.000341924
        1525    0.308394    0.322738 0.000341829
        1526    0.333275    0.322745 0.000341675
        1527    0.333494    0.322752 0.000341523
        1528    0.312401    0.322745 0.000341367
        1529    0.303395    0.322733 0.000341378
        1530    0.312688    0.322726 0.000341218
        1531    0.342591    0.322739 0.000341242
        1532    0.332119    0.322745 0.000341074
        1533    0.327514    0.322748 0.000340866
        1534     0.29821    0.322732 0.000341019
        1535    0.325424    0.322734 0.000340801
        1536    0.322678    0.322734 0.000340579
        1537    0.313848    0.322728 0.000340407
        1538    0.326415    0.322731 0.000340194
        1539    0.323283    0.322731 0.000339973
        1540     0.31676    0.322727 0.000339774
        1541    0.329024    0.322731 0.000339578
        1542    0.313808    0.322725 0.000339408
        1543    0.325346    0.322727 0.000339192
        1544    0.306453    0.322717 0.000339136
        1545    0.341897    0.322729 0.000339144
        1546    0.319076    0.322727 0.000338932
        1547      0.3091    0.322718 0.000338828
        1548    0.307795    0.322708 0.000338746
        1549    0.335841    0.322717 0.000338633
        1550    0.334056    0.322724 0.000338494
        1551    0.314987    0.322719 0.000338312
        1552    0.336239    0.322728 0.000338207
        1553    0.319675    0.322726 0.000337995
        1554    0.329153     0.32273 0.000337802
        1555     0.30354    0.322718  0.00033781
        1556    0.302801    0.322705 0.000337836
        1557    0.317312    0.322701 0.000337637
        1558    0.339574    0.322712 0.000337593
        1559    0.331991    0.322718 0.000337429
        1560    0.347999    0.322734 0.000337602
        1561    0.301611    0.322721 0.000337657
        1562    0.331018    0.322726 0.000337482
        1563     0.33673    0.322735 0.000337385
        1564    0.329165    0.322739 0.000337195
        1565    0.326413    0.322741 0.000336987
        1566    0.313822    0.322736  0.00033682
        1567    0.333502    0.322743 0.000336675
        1568    0.346796    0.322758  0.00033681
        1569    0.305134    0.322747 0.000336783
        1570    0.319303    0.322745 0.000336575
        1571    0.317161    0.322741  0.00033638
        1572    0.307102    0.322731 0.000336313
        1573    0.348742    0.322748 0.000336505
        1574    0.315553    0.322743 0.000336323
        1575    0.306345    0.322733  0.00033627
        1576    0.338728    0.322743  0.00033621
        1577    0.324415    0.322744 0.000335998
        1578     0.34185    0.322756 0.000336004
        1579    0.321929    0.322755 0.000335791
        1580    0.307148    0.322746 0.000335724
        1581    0.324846    0.322747 0.000335514
        1582    0.320417    0.322745 0.000335305
        1583    0.346206     0.32276 0.000335421
        1584    0.313916    0.322755 0.000335256
        1585    0.322729    0.322755 0.000335044
        1586    0.332205    0.322761 0.000334886
        1587    0.327331    0.322763 0.000334687
        1588    0.320328    0.322762  0.00033448
        1589    0.309677    0.322754 0.000334371
        1590    0.330673    0.322759 0.000334198
        1591    0.319658    0.322757 0.000333993
        1592    0.323023    0.322757 0.000333783
        1593    0.323553    0.322757 0.000333574
        1594    0.323082    0.322758 0.000333365
        1595    0.310564     0.32275 0.000333244
        1596    0.319669    0.322748 0.000333041
        1597    0.337014    0.322757 0.000332952
        1598    0.324001    0.322758 0.000332744
        1599    0.346893    0.322773 0.000332878
        1600    0.343831    0.322786  0.00033293
        1601    0.345075      0.3228 0.000333013
        1602     0.31626    0.322796 0.000332831
        1603    0.336744    0.322805 0.000332737
        1604     0.30401    0.322793 0.000332736
        1605    0.308469    0.322784 0.000332648
        1606    0.336671    0.322793 0.000332553
        1607    0.320425    0.322791 0.000332349
        1608    0.313321    0.322785 0.000332195
        1609    0.313783     0.32278 0.000332036
        1610    0.332653    0.322786 0.000331886
        1611    0.301816    0.322773 0.000331935
        1612    0.334253     0.32278 0.000331806
        1613     0.31975    0.322778 0.000331605
        1614    0.297875    0.322762 0.000331759
        1615    0.320773    0.322761 0.000331555
        1616    0.304667     0.32275 0.000331539
        1617    0.329676    0.322754 0.000331362
        1618    0.309034    0.322746 0.000331266
        1619    0.322778    0.322746 0.000331061
        1620    0.322348    0.322746 0.000330857
        1621    0.321897    0.322745 0.000330653
        1622    0.323878    0.322746  0.00033045
        1623    0.317228    0.322742 0.000330264
        1624    0.328801    0.322746 0.000330081
        1625    0.326291    0.322748 0.000329886
        1626    0.321001    0.322747 0.000329684
        1627    0.319952    0.322746 0.000329486
        1628    0.306338    0.322735 0.000329438
        1629    0.323377    0.322736 0.000329236
        1630    0.326281    0.322738 0.000329041
        1631    0.322687    0.322738 0.000328839
        1632    0.353902    0.322757 0.000329192
        1633    0.320165    0.322756 0.000328994
        1634     0.34331    0.322768 0.000329033
        1635    0.320672    0.322767 0.000328834
        1636    0.316863    0.322763 0.000328653
        1637    0.333682     0.32277  0.00032852
        1638    0.304728    0.322759 0.000328504
        1639    0.308106     0.32275 0.000328425
        1640    0.321076    0.322749 0.000328227
        1641    0.325139     0.32275  0.00032803
        1642    0.311234    0.322743 0.000327905
        1643    0.316709     0.32274 0.000327726
        1644    0.326659    0.322742 0.000327535
        1645     0.34759    0.322757 0.000327685
        1646    0.302793    0.322745  0.00032771
        1647    0.307452    0.322736 0.000327642
        1648     0.32335    0.322736 0.000327444
        1649    0.311922     0.32273 0.000327311
        1650    0.312704    0.322723 0.000327169
        1651    0.316988     0.32272 0.000326989
        1652    0.332208    0.322726 0.000326842
        1653    0.302784    0.322714 0.000326866
        1654    0.327872    0.322717 0.000326684
        1655    0.332051    0.322722 0.000326535
        1656    0.316264    0.322719 0.000326361
        1657    0.330707    0.322723   0.0003262
        1658    0.324157    0.322724 0.000326004
        1659      0.3413    0.322735    0.000326
        1660    0.343318    0.322748 0.000326039
        1661    0.310802    0.322741 0.000325922
        1662      0.3335    0.322747  0.00032579
        1663     0.34685    0.322762 0.000325917
        1664    0.314417    0.322757 0.000325759
        1665    0.316761    0.322753 0.000325584
        1666    0.331686    0.322758 0.000325432
        1667    0.331217    0.322763 0.000325277
        1668    0.316621     0.32276 0.000325103
        1669    0.307231     0.32275 0.000325041
        1670     0.32477    0.322752 0.000324849
        1671    0.305436    0.322741 0.000324819
        1672    0.316691    0.322738 0.000324645
        1673    0.339009    0.322747 0.000324597
        1674    0.297557    0.322732 0.000324752
        1675    0.335707     0.32274  0.00032465
        1676    0.317331    0.322737 0.000324472
        1677    0.323547    0.322737 0.000324279
        1678    0.341154    0.322748 0.000324272
        1679    0.301789    0.322736 0.000324319
        1680    0.341557    0.322747 0.000324319
        1681      0.3292    0.322751 0.000324149
        1682    0.308501    0.322742 0.000324067
        1683    0.308939    0.322734 0.000323978
        1684    0.318928    0.322732 0.000323794
        1685    0.333624    0.322738 0.000323666
        1686    0.310233    0.322731 0.000323559
        1687    0.331064    0.322736 0.000323405
        1688    0.331964    0.322741  0.00032326
        1689    0.325528    0.322743 0.000323072
        1690    0.335929    0.322751 0.000322975
        1691    0.306637    0.322741 0.000322925
        1692    0.326431    0.322743 0.000322741
        1693    0.341217    0.322754 0.000322735
        1694    0.310762    0.322747 0.000322622
        1695    0.326444     0.32275 0.000322439
        1696    0.296613    0.322734 0.000322617
        1697    0.302188    0.322722 0.000322654
        1698    0.321268    0.322721 0.000322465
        1699    0.316729    0.322718 0.000322295
        1700    0.344983    0.322731 0.000322371
        1701    0.319163    0.322729 0.000322189
        1702    0.312631    0.322723 0.000322054
        1703    0.320988    0.322722 0.000321866
        1704    0.322934    0.322722 0.000321678
        1705    0.326736    0.322724 0.000321498
        1706    0.323584    0.322725  0.00032131
        1707    0.330536    0.322729 0.000321154
        1708    0.312044    0.322723 0.000321027
        1709    0.336651    0.322731 0.000320942
        1710     0.32865    0.322735 0.000320773
        1711    0.327095    0.322737 0.000320596
        1712    0.331132    0.322742 0.000320446
        1713     0.31745    0.322739 0.000320274
        1714    0.319909    0.322737 0.000320091
        1715     0.34243    0.322749 0.000320111
        1716    0.295511    0.322733 0.000320317
        1717    0.335104     0.32274 0.000320212
        1718    0.328948    0.322744 0.000320046
        1719    0.330744    0.322748 0.000319894
        1720     0.32904    0.322752 0.000319728
        1721    0.340982    0.322763 0.000319718
        1722    0.333401    0.322769 0.000319592
        1723    0.324193     0.32277 0.000319408
        1724     0.32163    0.322769 0.000319223
        1725    0.343534    0.322781 0.000319265
        1726    0.333408    0.322787 0.000319139
        1727    0.341758    0.322798 0.000319144
        1728    0.335189    0.322805 0.000319039
        1729    0.294145    0.322789 0.000319285
        1730    0.328671    0.322792 0.000319119
        1731    0.328513    0.322795 0.000318952
        1732    0.305931    0.322786 0.000318916
        1733    0.324369    0.322787 0.000318733
        1734    0.319473    0.322785 0.000318555
        1735    0.341157    0.322795 0.000318548
        1736    0.341275    0.322806 0.000318542
        1737    0.328562    0.322809 0.000318376
        1738    0.295988    0.322794 0.000318566
        1739    0.326633    0.322796 0.000318391
        1740    0.326917    0.322798 0.000318217
        1741    0.329824    0.322802 0.000318059
        1742    0.335086    0.322809 0.000317955
        1743    0.338123    0.322818 0.000317894
        1744    0.320273    0.322817 0.000317715
        1745    0.321973    0.322816 0.000317533
        1746    0.306363    0.322807 0.000317491
        1747    0.309257    0.322799 0.000317404
        1748    0.324067      0.3228 0.000317223
        1749    0.314134    0.322795 0.000317081
        1750    0.317391    0.322792 0.000316915
        1751    0.335656    0.322799 0.000316819
        1752    0.335583    0.322806 0.000316722
        1753    0.334608    0.322813 0.000316613
        1754    0.326151    0.322815 0.000316438
        1755    0.326581    0.322817 0.000316265
        1756     0.29672    0.322802 0.000316434
        1757    0.343915    0.322814 0.000316482
        1758    0.309844    0.322807 0.000316388
        1759    0.347652    0.322821 0.000316523
        1760     0.29793    0.322807 0.000316659
        1761    0.309678      0.3228 0.000316567
        1762    0.319842    0.322798 0.000316392
        1763    0.320695    0.322797 0.000316215
        1764    0.305049    0.322787 0.000316195
        1765     0.31303    0.322781 0.000316064
        1766    0.334288    0.322788 0.000315953
        1767    0.344241      0.3228 0.000316007
        1768    0.330222    0.322804 0.000315856
        1769    0.300216    0.322791 0.000315936
        1770    0.305759    0.322782 0.000315904
        1771    0.334121    0.322788  0.00031579
        1772    0.305692    0.322778 0.000315759
        1773    0.296739    0.322764 0.000315923
        1774    0.336373    0.322771 0.000315838
        1775    0.345957    0.322784  0.00031593
        1776    0.324089    0.322785 0.000315753
        1777    0.293862    0.322769 0.000315994
        1778    0.324138     0.32277 0.000315817
        1779    0.315085    0.322765 0.000315669
        1780    0.300638    0.322753 0.000315737
        1781    0.315482    0.322749 0.000315586
        1782    0.349742    0.322764 0.000315772
        1783    0.307381    0.322755 0.000315713
        1784      0.3194    0.322753 0.000315541
        1785    0.324112    0.322754 0.000315366
        1786    0.310449    0.322747 0.000315264
        1787    0.303455    0.322736 0.000315273
        1788    0.324535    0.322737 0.000315098
        1789    0.322114    0.322737 0.000314922
        1790    0.320503    0.322736 0.000314748
        1791    0.328333    0.322739 0.000314588
        1792    0.322981    0.322739 0.000314413
        1793    0.331774    0.322744 0.000314278
        1794    0.342439    0.322755 0.000314294
        1795    0.341222    0.322765 0.000314287
        1796     0.32384    0.322766 0.000314113
        1797    0.339401    0.322775 0.000314075
        1798    0.311831    0.322769 0.000313959
        1799    0.330224    0.322773 0.000313812
        1800    0.298335     0.32276 0.000313931
        1801    0.331511    0.322765 0.000313794
        1802    0.326161    0.322767 0.000313626
        1803    0.348395    0.322781 0.000313774
        1804    0.313616    0.322776 0.000313641
        1805    0.327848    0.322778  0.00031348
        1806    0.317408    0.322775  0.00031332
        1807    0.339267    0.322785  0.00031328
        1808    0.315679    0.322781 0.000313131
        1809     0.33124    0.322785 0.000312993
        1810    0.310144    0.322778 0.000312898
        1811    0.322392    0.322778 0.000312725
        1812    0.316512    0.322775 0.000312572
        1813    0.309757    0.322768 0.000312482
        1814    0.321112    0.322767 0.000312311
        1815    0.346825     0.32278  0.00031242
        1816     0.33121    0.322785 0.000312282
        1817    0.309035    0.322777 0.000312202
        1818    0.319889    0.322775 0.000312035
        1819    0.320186    0.322774 0.000311866
        1820    0.313558    0.322769 0.000311736
        1821    0.325479     0.32277 0.000311568
        1822    0.320451    0.322769   0.0003114
        1823    0.328207    0.322772 0.000311243
        1824    0.313639    0.322767 0.000311113
        1825     0.35497    0.322785 0.000311443
        1826    0.333553    0.322791 0.000311328
        1827    0.308525    0.322783 0.000311255
        1828    0.314542    0.322778 0.000311118
        1829    0.300009    0.322766 0.000311197
        1830    0.322975    0.322766 0.000311027
        1831    0.315889    0.322762 0.000310879
        1832    0.314407    0.322758 0.000310743
        1833    0.343511    0.322769  0.00031078
        1834    0.313536    0.322764 0.000310651
        1835    0.327811    0.322767 0.000310494
        1836    0.332702    0.322772 0.000310372
        1837    0.313761    0.322767 0.000310242
        1838    0.335191    0.322774 0.000310147
        1839    0.318988    0.322772 0.000309985
        1840    0.317398    0.322769  0.00030983
        1841    0.295098    0.322754 0.000310026
        1842    0.308507    0.322746 0.000309954
        1843    0.331998    0.322751 0.000309827
        1844    0.337886    0.322759 0.000309768
        1845    0.327778    0.322762 0.000309612
        1846    0.321911    0.322762 0.000309444
        1847    0.352074    0.322778 0.000309683
        1848    0.330482    0.322782 0.000309544
        1849    0.337499     0.32279 0.000309479
        1850    0.315874    0.322786 0.000309334
        1851    0.308882    0.322778 0.000309258
        1852    0.320114    0.322777 0.000309095
        1853     0.30023    0.322765 0.000309167
        1854    0.332753     0.32277 0.000309047
        1855    0.336659    0.322778 0.000308971
        1856     0.32771     0.32278 0.000308816
        1857    0.330524    0.322785 0.000308678
        1858    0.318776    0.322782  0.00030852
        1859    0.326482    0.322784  0.00030836
        1860    0.328244    0.322787 0.000308208
        1861    0.325135    0.322789 0.000308045
        1862    0.317077    0.322785 0.000307895
        1863    0.315085    0.322781 0.000307758
        1864    0.297616    0.322768 0.000307888
        1865    0.318499    0.322766 0.000307732
        1866    0.305626    0.322756 0.000307704
        1867    0.326295    0.322758 0.000307545
        1868    0.322677    0.322758  0.00030738
        1869    0.320593    0.322757 0.000307218
        1870    0.347317     0.32277 0.000307334
        1871    0.322169     0.32277  0.00030717
        1872     0.31312    0.322765 0.000307049
        1873    0.337907    0.322773 0.000306992
        1874    0.319815    0.322771 0.000306832
        1875    0.335462    0.322778 0.000306743
        1876    0.328963    0.322781 0.000306597
        1877    0.330169    0.322785 0.000306459
        1878    0.301318    0.322774 0.000306509
        1879    0.335541    0.322781 0.000306421
        1880    0.327383    0.322783 0.000306268
        1881    0.298723     0.32277 0.000306372
        1882    0.341473     0.32278 0.000306371
        1883    0.340074    0.322789 0.000306346
        1884    0.314014    0.322785 0.000306218
        1885    0.315764    0.322781 0.000306079
        1886    0.332113    0.322786 0.000305956
        1887    0.333758    0.322792 0.000305849
        1888    0.309833    0.322785 0.000305764
        1889    0.326953    0.322787 0.000305611
        1890    0.310806    0.322781 0.000305515
        1891    0.310759    0.322774 0.000305419
        1892    0.309343    0.322767  0.00030534
        1893    0.310742    0.322761 0.000305245
        1894    0.308212    0.322753  0.00030518
        1895    0.314328    0.322749 0.000305052
        1896    0.299918    0.322737 0.000305129
        1897    0.351818    0.322752 0.000305353
        1898    0.343006    0.322763 0.000305378
        1899    0.331782    0.322768 0.000305254
        1900     0.31781    0.322765 0.000305105
        1901    0.322436    0.322765 0.000304944
        1902     0.32995    0.322769 0.000304807
        1903    0.301569    0.322757 0.000304851
        1904    0.291761    0.322741 0.000305125
        1905    0.315682    0.322737 0.000304987
        1906    0.320705    0.322736 0.000304829
        1907    0.330224     0.32274 0.000304694
        1908    0.329307    0.322744 0.000304554
        1909    0.316738    0.322741 0.000304411
        1910    0.335348    0.322747 0.000304323
        1911    0.300654    0.322736 0.000304383
        1912    0.328612    0.322739  0.00030424
        1913    0.345354    0.322751  0.00030431
        1914    0.338939    0.322759 0.000304269
        1915    0.298584    0.322746 0.000304372
        1916      0.3316    0.322751 0.000304248
        1917    0.326609    0.322753 0.000304096
        1918    0.354237    0.322769  0.00030438
        1919    0.327626    0.322772 0.000304232
        1920     0.32009    0.322771 0.000304077
        1921    0.311838    0.322765 0.000303972
        1922    0.320344    0.322764 0.000303816
        1923    0.325927    0.322765 0.000303663
        1924    0.338195    0.322773 0.000303611
        1925    0.311414    0.322767  0.00030351
        1926     0.32547    0.322769 0.000303356
        1927    0.288005    0.322751 0.000303734
        1928    0.331074    0.322755 0.000303608
        1929    0.308935    0.322748 0.000303535
        1930    0.335216    0.322754 0.000303446
        1931    0.306811    0.322746 0.000303401
        1932     0.34032    0.322755 0.000303381
        1933    0.319266    0.322753 0.000303229
        1934    0.314936    0.322749 0.000303099
        1935    0.329243    0.322753 0.000302961
        1936    0.330417    0.322757  0.00030283
        1937    0.347024    0.322769 0.000302933
        1938    0.332892    0.322774 0.000302822
        1939    0.317468    0.322772 0.000302678
        1940    0.341001    0.322781 0.000302668
        1941    0.332984    0.322786 0.000302558
        1942    0.331008    0.322791 0.000302431
        1943    0.308082    0.322783  0.00030237
        1944    0.337817    0.322791 0.000302314
        1945    0.325892    0.322792 0.000302163
        1946    0.317793     0.32279 0.000302018
        1947    0.334829    0.322796 0.000301926
        1948    0.336455    0.322803 0.000301853
        1949    0.306157    0.322794 0.000301819
        1950    0.340076    0.322803 0.000301794
        1951    0.320255    0.322802 0.000301642
        1952    0.334904    0.322808 0.000301551
        1953    0.314702    0.322804 0.000301426
        1954     0.30942    0.322797 0.000301349
        1955    0.299405    0.322785 0.000301432
        1956    0.316668    0.322782 0.000301295
        1957    0.328268    0.322785 0.000301154
        1958    0.334385    0.322791 0.000301058
        1959    0.330392    0.322795 0.000300929
        1960    0.342725    0.322805 0.000300948
        1961     0.32222    0.322805 0.000300794
        1962    0.320771    0.322803 0.000300643
        1963    0.316814      0.3228 0.000300505
        1964    0.316845    0.322797 0.000300367
        1965    0.318241    0.322795 0.000300223
        1966    0.316162    0.322792  0.00030009
        1967    0.335193    0.322798 0.000300003
        1968    0.307417     0.32279 0.000299953
        1969    0.299055    0.322778 0.000300043
        1970     0.32569     0.32278 0.000299894
        1971    0.309226    0.322773 0.000299821
        1972    0.324209    0.322773 0.000299669
        1973    0.330251    0.322777 0.000299541
        1974    0.320706    0.322776 0.000299392
        1975    0.323012    0.322776  0.00029924
        1976    0.344427    0.322787 0.000299289
        1977     0.31294    0.322782 0.000299179
        1978    0.316196    0.322779 0.000299046
        1979    0.357928    0.322797 0.000299422
        1980    0.294964    0.322783 0.000299601
        1981    0.332602    0.322788 0.000299491
        1982    0.322332    0.322787  0.00029934
        1983    0.317906    0.322785 0.000299199
        1984    0.317203    0.322782 0.000299061
        1985    0.344441    0.322793 0.000299109
        1986    0.337545      0.3228 0.000299051
        1987    0.329467    0.322804 0.000298919
        1988    0.318239    0.322802 0.000298778
        1989    0.307924    0.322794 0.000298721
        1990    0.317941    0.322792 0.000298581
        1991    0.328792    0.322795 0.000298446
        1992    0.332849      0.3228 0.000298339
        1993    0.314914    0.322796 0.000298216
        1994    0.333044    0.322801  0.00029811
        1995    0.321637      0.3228 0.000297962
        1996    0.348758    0.322813 0.000298096
        1997    0.357523    0.322831 0.000298453
        1998    0.329437    0.322834 0.000298322
        1999    0.314356     0.32283 0.000298203
        2000    0.334887    0.322836 0.000298115
