#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1308   -0.193541   -0.173766  0.00191414
        1309   -0.286474   -0.173852  0.00191462
        1310   -0.131332    -0.17382  0.00191343
        1311  -0.0760677   -0.173745  0.00191342
        1312   -0.121089   -0.173705  0.00191238
        1313   -0.180043    -0.17371  0.00191093
        1314   -0.257416   -0.173773  0.00191054
        1315   -0.218055   -0.173807  0.00190938
        1316   -0.149761   -0.173789  0.00190802
        1317  -0.0432643    -0.17369  0.00190914
        1318    -0.21584   -0.173722  0.00190796
        1319    -0.18469    -0.17373  0.00190654
        1320   -0.187157    -0.17374  0.00190512
        1321   -0.284367   -0.173824  0.00190552
        1322   -0.199999   -0.173844  0.00190418
        1323   -0.317414   -0.173952  0.00190583
        1324   -0.205019   -0.173976  0.00190453
        1325  -0.0835079   -0.173907  0.00190432
        1326  -0.0801481   -0.173837   0.0019042
        1327   -0.295186   -0.173928  0.00190495
        1328   -0.186941   -0.173938  0.00190355
        1329   -0.197776   -0.173956   0.0019022
        1330  -0.0831939   -0.173888  0.00190199
        1331   -0.109674   -0.173839  0.00190117
        1332   -0.161628    -0.17383  0.00189977
        1333   -0.253403    -0.17389  0.00189928
        1334  -0.0519341   -0.173799  0.00190006
        1335  -0.0982778   -0.173742  0.00189948
        1336   -0.133402   -0.173712  0.00189829
        1337   -0.247607   -0.173767  0.00189768
        1338   -0.236669   -0.173814  0.00189684
        1339   -0.217147   -0.173846   0.0018957
        1340  -0.0925861   -0.173786  0.00189526
        1341   -0.115815   -0.173743  0.00189434
        1342   -0.235387   -0.173788  0.00189348
        1343   -0.185854   -0.173797  0.00189209
        1344   -0.243609   -0.173849   0.0018914
        1345   -0.121199    -0.17381   0.0018904
        1346   -0.148306   -0.173791  0.00188909
        1347   -0.145959   -0.173771   0.0018878
        1348   -0.142074   -0.173747  0.00188654
        1349   -0.146004   -0.173727  0.00188526
        1350  -0.0682485   -0.173648  0.00188548
        1351   -0.149124    -0.17363  0.00188417
        1352  -0.0904088   -0.173569  0.00188378
        1353   -0.207131   -0.173594  0.00188255
        1354   -0.183402   -0.173601  0.00188118
        1355  -0.0589461   -0.173516  0.00188169
        1356   -0.300917    -0.17361  0.00188265
        1357  -0.0752166   -0.173538  0.00188266
        1358   -0.172124   -0.173537  0.00188127
        1359   -0.273566    -0.17361  0.00188132
        1360   -0.221083   -0.173645  0.00188027
        1361  -0.0926574   -0.173586  0.00187982
        1362   -0.113126   -0.173541  0.00187897
        1363   -0.104415    -0.17349  0.00187827
        1364   -0.268084    -0.17356  0.00187818
        1365   -0.155454   -0.173547  0.00187685
        1366   -0.122901   -0.173509  0.00187584
        1367  -0.0639178   -0.173429  0.00187618
        1368   -0.183706   -0.173437  0.00187482
        1369      -0.176   -0.173439  0.00187346
        1370    -0.15421   -0.173425  0.00187214
        1371   -0.208642    -0.17345  0.00187095
        1372   -0.224878   -0.173488  0.00186996
        1373   -0.161304   -0.173479  0.00186862
        1374  -0.0267909   -0.173372  0.00187031
        1375   -0.157982   -0.173361  0.00186898
        1376   -0.132677   -0.173331  0.00186786
        1377   -0.230415   -0.173373  0.00186696
        1378   -0.265145   -0.173439  0.00186679
        1379   -0.167743   -0.173435  0.00186545
        1380   -0.127105   -0.173402   0.0018644
        1381   -0.237563   -0.173448  0.00186362
        1382    -0.11987   -0.173409  0.00186268
        1383   -0.266261   -0.173477  0.00186254
        1384   -0.254102   -0.173535  0.00186211
        1385   -0.222586    -0.17357   0.0018611
        1386   -0.237067   -0.173616  0.00186032
        1387   -0.227511   -0.173655  0.00185938
        1388   -0.248538   -0.173709  0.00185883
        1389   -0.159912   -0.173699  0.00185752
        1390  -0.0898038   -0.173639  0.00185716
        1391  -0.0216967   -0.173529  0.00185903
        1392   -0.122815   -0.173493  0.00185806
        1393   -0.266681    -0.17356  0.00185793
        1394   -0.197139   -0.173577  0.00185667
        1395  -0.0183027   -0.173465  0.00185867
        1396   -0.101342   -0.173414  0.00185806
        1397   -0.313217   -0.173514  0.00185942
        1398  -0.0832849   -0.173449  0.00185921
        1399   -0.274921   -0.173522   0.0018593
        1400   -0.213192    -0.17355  0.00185818
        1401   -0.105668   -0.173502  0.00185749
        1402   -0.127053   -0.173469  0.00185646
        1403   -0.161819    -0.17346  0.00185516
        1404   -0.246568   -0.173512  0.00185457
        1405  -0.0976467   -0.173458  0.00185403
        1406   -0.163339   -0.173451  0.00185273
        1407   -0.191083   -0.173464  0.00185145
        1408   -0.241851   -0.173512  0.00185077
        1409   -0.186305   -0.173521  0.00184948
        1410   -0.309162   -0.173618  0.00185067
        1411  -0.0966083   -0.173563  0.00185016
        1412   -0.200086   -0.173582  0.00184895
        1413   -0.135299   -0.173555  0.00184784
        1414   -0.115312   -0.173513  0.00184699
        1415   -0.214179   -0.173542  0.00184591
        1416  -0.0975306   -0.173489  0.00184539
        1417   -0.287387   -0.173569  0.00184583
        1418   -0.199845   -0.173587  0.00184463
        1419   -0.276087    -0.17366  0.00184474
        1420   -0.317045   -0.173761   0.0018462
        1421   -0.194864   -0.173775  0.00184496
        1422   -0.155227   -0.173762  0.00184371
        1423   -0.198055    -0.17378  0.00184249
        1424   -0.223497   -0.173814  0.00184153
        1425  -0.0738012   -0.173744  0.00184158
        1426   -0.086252   -0.173683  0.00184131
        1427  -0.0981955    -0.17363  0.00184078
        1428   -0.260923   -0.173691   0.0018405
        1429   -0.190912   -0.173703  0.00183925
        1430   -0.155087    -0.17369  0.00183801
        1431   -0.142216   -0.173668  0.00183686
        1432   -0.181895   -0.173674  0.00183559
        1433    -0.30651   -0.173767  0.00183664
        1434    -0.21041   -0.173792  0.00183554
        1435   -0.191348   -0.173804   0.0018343
        1436   -0.192551   -0.173817  0.00183307
        1437   -0.273245   -0.173887   0.0018331
        1438   -0.157571   -0.173875  0.00183186
        1439   -0.281121    -0.17395   0.0018321
        1440   -0.250456   -0.174003   0.0018316
        1441   -0.148601   -0.173985  0.00183042
        1442   -0.225494   -0.174021   0.0018295
        1443  -0.0628086   -0.173944  0.00182985
        1444   -0.117654   -0.173905    0.001829
        1445   -0.136819   -0.173879  0.00182791
        1446  -0.0371595   -0.173785  0.00182909
        1447   -0.155799   -0.173772  0.00182787
        1448   -0.139064   -0.173748  0.00182676
        1449   -0.197693   -0.173765  0.00182558
        1450   -0.118814   -0.173727  0.00182471
        1451   -0.198247   -0.173744  0.00182353
        1452    -0.20497   -0.173765   0.0018224
        1453   -0.164655   -0.173759  0.00182116
        1454   -0.147439   -0.173741     0.00182
        1455   -0.162532   -0.173733  0.00181876
        1456   -0.132591   -0.173705  0.00181773
        1457   -0.221787   -0.173738  0.00181679
        1458   -0.235863   -0.173781  0.00181604
        1459   -0.169936   -0.173778   0.0018148
        1460   -0.193629   -0.173792  0.00181361
        1461   -0.120437   -0.173755  0.00181273
        1462   -0.171754   -0.173754  0.00181149
        1463   -0.159565   -0.173744  0.00181028
        1464  -0.0851884   -0.173684  0.00181005
        1465   -0.203888   -0.173704  0.00180894
        1466    -0.15624   -0.173692  0.00180774
        1467   -0.260857   -0.173752  0.00180748
        1468   -0.158504   -0.173741  0.00180628
        1469   -0.223775   -0.173775  0.00180537
        1470    -0.12983   -0.173745  0.00180439
        1471   -0.255732   -0.173801  0.00180403
        1472   -0.141716   -0.173779  0.00180293
        1473   -0.166892   -0.173775  0.00180172
        1474   -0.140106   -0.173752  0.00180064
        1475   -0.144687   -0.173732  0.00179953
        1476   -0.225439   -0.173767  0.00179865
        1477  -0.0967815   -0.173715  0.00179818
        1478  -0.0893935   -0.173658  0.00179787
        1479     -0.1957   -0.173673  0.00179672
        1480   -0.241597   -0.173719  0.00179609
        1481   -0.118162   -0.173681  0.00179527
        1482  -0.0976935    -0.17363  0.00179479
        1483    -0.38161    -0.17377  0.00179905
        1484   -0.175933   -0.173772  0.00179784
        1485   -0.212973   -0.173798  0.00179682
        1486   -0.103708   -0.173751  0.00179623
        1487     -0.1697   -0.173748  0.00179503
        1488  -0.0760831   -0.173683  0.00179502
        1489   -0.231812   -0.173722  0.00179424
        1490  -0.0709951   -0.173653  0.00179436
        1491  -0.0783939   -0.173589  0.00179429
        1492   -0.190882     -0.1736  0.00179313
        1493   -0.141813   -0.173579  0.00179205
        1494  -0.0762456   -0.173514  0.00179204
        1495   -0.109972   -0.173471  0.00179134
        1496   -0.163672   -0.173465  0.00179016
        1497   -0.137105   -0.173441  0.00178913
        1498   -0.123851   -0.173408  0.00178824
        1499  -0.0988326   -0.173358  0.00178774
        1500   -0.159662   -0.173349  0.00178657
        1501   -0.194539   -0.173363  0.00178543
        1502   -0.109177    -0.17332  0.00178476
        1503   -0.273497   -0.173387  0.00178481
        1504   -0.117418   -0.173349  0.00178401
        1505   -0.332922   -0.173456  0.00178598
        1506   -0.195563    -0.17347  0.00178485
        1507   -0.185301   -0.173478  0.00178368
        1508   -0.160739    -0.17347  0.00178252
        1509   -0.304801   -0.173557  0.00178346
        1510   -0.142714   -0.173536   0.0017824
        1511   -0.136833   -0.173512  0.00178139
        1512   -0.174979   -0.173513  0.00178021
        1513  -0.0710321   -0.173445  0.00178032
        1514   -0.188778   -0.173455  0.00177917
        1515   -0.153289   -0.173442  0.00177805
        1516   -0.177953   -0.173445  0.00177688
        1517  -0.0774603   -0.173382  0.00177683
        1518   -0.121275   -0.173347  0.00177599
        1519   -0.248165   -0.173397  0.00177551
        1520   -0.166167   -0.173392  0.00177434
        1521   -0.165454   -0.173387  0.00177319
        1522   -0.199202   -0.173404   0.0017721
        1523   -0.299021   -0.173486  0.00177286
        1524   -0.227203   -0.173521  0.00177204
        1525    -0.22104   -0.173552  0.00177116
        1526   -0.186799   -0.173561  0.00177002
        1527   -0.128716   -0.173532   0.0017691
        1528   -0.172508   -0.173531  0.00176794
        1529   -0.117921   -0.173495  0.00176716
        1530   -0.132093   -0.173468  0.00176621
        1531   -0.244314   -0.173514  0.00176567
        1532   -0.140604   -0.173492  0.00176464
        1533    -0.17586   -0.173494  0.00176349
        1534   -0.121244    -0.17346  0.00176267
        1535   -0.121521   -0.173426  0.00176185
        1536    -0.22319   -0.173459    0.001761
        1537   -0.199186   -0.173475  0.00175993
        1538   -0.182193   -0.173481   0.0017588
        1539   -0.150318   -0.173466  0.00175772
        1540  -0.0933814   -0.173414  0.00175735
        1541   -0.248484   -0.173463  0.00175688
        1542   -0.194878   -0.173476   0.0017558
        1543   -0.214295   -0.173503  0.00175486
        1544   -0.172271   -0.173502  0.00175372
        1545   -0.174264   -0.173503  0.00175259
        1546   -0.108938   -0.173461  0.00175195
        1547  -0.0602164   -0.173388  0.00175235
        1548   -0.109656   -0.173346   0.0017517
        1549    -0.20553   -0.173367  0.00175069
        1550    -0.21935   -0.173397  0.00174981
        1551   -0.202934   -0.173416  0.00174879
        1552   -0.204787   -0.173436  0.00174778
        1553   -0.176954   -0.173438  0.00174666
        1554   -0.133717   -0.173413  0.00174572
        1555   -0.144287   -0.173394   0.0017447
        1556   -0.123394   -0.173362  0.00174387
        1557   -0.164295   -0.173356  0.00174276
        1558   -0.258508   -0.173411   0.0017425
        1559   -0.187555    -0.17342   0.0017414
        1560   -0.222973   -0.173452  0.00174058
        1561   -0.049641   -0.173372  0.00174127
        1562   -0.166141   -0.173368  0.00174016
        1563   -0.168967   -0.173365  0.00173905
        1564   -0.234229   -0.173404  0.00173837
        1565   -0.134781   -0.173379  0.00173744
        1566   -0.104244   -0.173335  0.00173689
        1567   -0.262894   -0.173392  0.00173672
        1568   -0.312914   -0.173481  0.00173789
        1569    -0.27026   -0.173543  0.00173788
        1570   -0.206798   -0.173564   0.0017369
        1571   -0.126189   -0.173534  0.00173606
        1572  -0.0782704   -0.173473  0.00173601
        1573   -0.232698   -0.173511  0.00173531
        1574  -0.0888827   -0.173457  0.00173504
        1575  -0.0722624   -0.173393  0.00173513
        1576   -0.218137   -0.173421  0.00173426
        1577   -0.164021   -0.173415  0.00173317
        1578   -0.202229   -0.173434  0.00173217
        1579   -0.184329    -0.17344  0.00173109
        1580  -0.0824891   -0.173383  0.00173095
        1581   -0.178981   -0.173386  0.00172986
        1582   -0.161533   -0.173379  0.00172878
        1583   -0.189933   -0.173389  0.00172772
        1584   -0.184343   -0.173396  0.00172664
        1585   -0.182813   -0.173402  0.00172556
        1586   -0.157871   -0.173392   0.0017245
        1587    -0.24981   -0.173441  0.00172409
        1588   -0.186507   -0.173449  0.00172302
        1589  -0.0735454   -0.173386  0.00172309
        1590   -0.119732   -0.173352  0.00172233
        1591    -0.15526   -0.173341  0.00172129
        1592   -0.143513   -0.173322  0.00172031
        1593   -0.226757   -0.173356  0.00171955
        1594    -0.14354   -0.173337  0.00171858
        1595  -0.0896764   -0.173285   0.0017183
        1596  -0.0880392   -0.173231  0.00171805
        1597   -0.262328   -0.173287  0.00171788
        1598   -0.230375   -0.173323  0.00171718
        1599     -0.2856   -0.173393  0.00171754
        1600   -0.175525   -0.173394  0.00171647
        1601   -0.274861   -0.173458  0.00171657
        1602   -0.132963   -0.173432  0.00171568
        1603   -0.240537   -0.173474  0.00171512
        1604   -0.112152   -0.173436  0.00171448
        1605   -0.113116   -0.173398  0.00171382
        1606   -0.288079    -0.17347  0.00171424
        1607   -0.101815   -0.173425  0.00171375
        1608   -0.216482   -0.173452   0.0017129
        1609  -0.0347805   -0.173366    0.001714
        1610   -0.198872   -0.173382  0.00171301
        1611  -0.0883978   -0.173329  0.00171276
        1612    -0.28373   -0.173397  0.00171306
        1613   -0.168773   -0.173394    0.001712
        1614  -0.0331878   -0.173308  0.00171315
        1615    -0.17098   -0.173306  0.00171209
        1616   -0.174758   -0.173307  0.00171103
        1617   -0.190435   -0.173318     0.00171
        1618   -0.150296   -0.173303    0.001709
        1619   -0.151812    -0.17329    0.001708
        1620   -0.138518   -0.173269  0.00170708
        1621   -0.234688   -0.173307  0.00170645
        1622   -0.152614   -0.173294  0.00170544
        1623   -0.100741   -0.173249  0.00170498
        1624  -0.0970194   -0.173202  0.00170457
        1625   -0.171348   -0.173201  0.00170352
        1626   -0.213514   -0.173226  0.00170266
        1627   -0.185359   -0.173233  0.00170163
        1628   -0.182702   -0.173239  0.00170059
        1629   -0.144643   -0.173222  0.00169964
        1630   -0.138829     -0.1732  0.00169873
        1631   -0.193437   -0.173213  0.00169773
        1632   -0.279583   -0.173278  0.00169794
        1633   -0.264264   -0.173334  0.00169782
        1634   -0.250926   -0.173381  0.00169744
        1635   -0.152499   -0.173368  0.00169645
        1636   -0.173194   -0.173368  0.00169541
        1637    -0.14677   -0.173352  0.00169446
        1638   -0.125064   -0.173323  0.00169368
        1639   -0.137165   -0.173301  0.00169279
        1640  -0.0894417   -0.173249  0.00169253
        1641    -0.23117   -0.173285  0.00169186
        1642   -0.134844   -0.173261    0.001691
        1643   -0.178097   -0.173264  0.00168997
        1644   -0.128326   -0.173237  0.00168916
        1645   -0.240313   -0.173278  0.00168863
        1646   0.0490806   -0.173143    0.001693
        1647   -0.142798   -0.173124  0.00169207
        1648  -0.0284065   -0.173036  0.00169332
        1649  -0.0514203   -0.172963   0.0016939
        1650   -0.224563   -0.172994  0.00169316
        1651   -0.064183   -0.172928  0.00169342
        1652   -0.252729   -0.172976  0.00169308
        1653   -0.128594   -0.172949  0.00169227
        1654   -0.141237    -0.17293  0.00169135
        1655   -0.108645   -0.172891  0.00169078
        1656  -0.0977122   -0.172846  0.00169037
        1657   -0.153271   -0.172834  0.00168939
        1658   -0.224397   -0.172865  0.00168865
        1659   -0.247537    -0.17291  0.00168824
        1660   -0.160006   -0.172903  0.00168724
        1661   -0.205642   -0.172922  0.00168634
        1662   -0.240531   -0.172963  0.00168581
        1663   -0.270141   -0.173021  0.00168581
        1664   -0.104641    -0.17298   0.0016853
        1665   -0.125357   -0.172952  0.00168453
        1666    -0.25783   -0.173003  0.00168429
        1667   -0.267504   -0.173059  0.00168423
        1668 -0.00186534   -0.172957  0.00168635
        1669  -0.0952455    -0.17291  0.00168598
        1670  -0.0714314   -0.172849  0.00168606
        1671   -0.132415   -0.172825  0.00168523
        1672   -0.193855   -0.172838  0.00168427
        1673   -0.344994   -0.172941   0.0016864
        1674  -0.0304172   -0.172855  0.00168754
        1675   -0.291094   -0.172926  0.00168801
        1676   -0.110475   -0.172889  0.00168741
        1677  -0.0996457   -0.172845  0.00168697
        1678   -0.201546   -0.172862  0.00168605
        1679    -0.16493   -0.172858  0.00168506
        1680   -0.234808   -0.172894  0.00168446
        1681   -0.180453   -0.172899  0.00168346
        1682  -0.0946372   -0.172852   0.0016831
        1683  -0.0882521   -0.172802  0.00168285
        1684   -0.147231   -0.172787  0.00168192
        1685   -0.209766   -0.172809  0.00168107
        1686  -0.0854233   -0.172757  0.00168087
        1687   -0.251161   -0.172803  0.00168052
        1688   -0.126489   -0.172776  0.00167974
        1689  -0.0902066   -0.172727  0.00167946
        1690   -0.287623   -0.172795  0.00167984
        1691  -0.0461147    -0.17272  0.00168052
        1692    -0.11651   -0.172687  0.00167985
        1693   -0.200459   -0.172703  0.00167894
        1694   -0.181702   -0.172709  0.00167796
        1695   -0.207992    -0.17273   0.0016771
        1696 0.000853428   -0.172627  0.00167923
        1697  -0.0762043    -0.17257   0.0016792
        1698   -0.208164   -0.172591  0.00167834
        1699   -0.196713   -0.172606  0.00167742
        1700   -0.256806   -0.172655  0.00167716
        1701   -0.154022   -0.172644  0.00167621
        1702   -0.208926   -0.172665  0.00167536
        1703   -0.159275   -0.172658  0.00167439
        1704   -0.138836   -0.172638  0.00167353
        1705   -0.179647   -0.172642  0.00167255
        1706    -0.23846    -0.17268  0.00167202
        1707    -0.32581    -0.17277  0.00167344
        1708   -0.102929   -0.172729  0.00167296
        1709    -0.12452   -0.172701  0.00167222
        1710   -0.274846   -0.172761  0.00167231
        1711   -0.217475   -0.172787  0.00167154
        1712   -0.167766   -0.172784  0.00167056
        1713  -0.0519812   -0.172713  0.00167108
        1714   -0.221637   -0.172742  0.00167034
        1715   -0.340901    -0.17284  0.00167225
        1716   -0.244333   -0.172882  0.00167179
        1717    -0.19949   -0.172897  0.00167089
        1718   -0.184402   -0.172904  0.00166993
        1719   -0.132907   -0.172881  0.00166912
        1720   -0.183264   -0.172887  0.00166816
        1721   -0.218401   -0.172913   0.0016674
        1722   -0.156098   -0.172903  0.00166646
        1723   -0.187637   -0.172912  0.00166552
        1724   -0.140702   -0.172893  0.00166465
        1725   -0.200351   -0.172909  0.00166377
        1726   -0.191901    -0.17292  0.00166284
        1727   -0.159116   -0.172912  0.00166189
        1728   -0.199348   -0.172927    0.001661
        1729   0.0156356   -0.172818  0.00166362
        1730   -0.239586   -0.172857  0.00166311
        1731   -0.228458   -0.172889  0.00166245
        1732 -0.00246019   -0.172791   0.0016644
        1733   -0.135743   -0.172769  0.00166358
        1734   -0.163078   -0.172764  0.00166263
        1735   -0.256098   -0.172812  0.00166237
        1736   -0.216314   -0.172837   0.0016616
        1737    -0.22272   -0.172866  0.00166089
        1738  -0.0833305   -0.172814  0.00166073
        1739   -0.207837   -0.172834   0.0016599
        1740   -0.210681   -0.172856  0.00165909
        1741   -0.183534   -0.172862  0.00165815
        1742   -0.209866   -0.172883  0.00165733
        1743   -0.231324   -0.172917  0.00165672
        1744   -0.271597   -0.172973  0.00165674
        1745   -0.247294   -0.173016  0.00165633
        1746   -0.118574   -0.172985  0.00165568
        1747   0.0435013   -0.172861  0.00165936
        1748   -0.185488   -0.172868  0.00165843
        1749   -0.114817   -0.172835  0.00165781
        1750  -0.0779864   -0.172781  0.00165775
        1751   -0.189026    -0.17279  0.00165683
        1752   -0.087215   -0.172741   0.0016566
        1753   -0.245021   -0.172782  0.00165617
        1754   -0.211589   -0.172805  0.00165537
        1755   -0.164193     -0.1728  0.00165444
        1756  -0.0204456   -0.172713  0.00165577
        1757   -0.261534   -0.172763   0.0016556
        1758   -0.233317   -0.172798  0.00165502
        1759   -0.259102   -0.172847   0.0016548
        1760   -0.113174   -0.172813  0.00165421
        1761  -0.0440594    -0.17274  0.00165488
        1762  -0.0895687   -0.172693  0.00165462
        1763   -0.273262    -0.17275  0.00165466
        1764   -0.107762   -0.172713  0.00165413
        1765   -0.146394   -0.172698  0.00165326
        1766   -0.188249   -0.172707  0.00165235
        1767   -0.288299   -0.172772  0.00165271
        1768   -0.258849   -0.172821  0.00165249
        1769   -0.137498   -0.172801  0.00165168
        1770   -0.100272    -0.17276  0.00165126
        1771   -0.233435   -0.172794  0.00165068
        1772   -0.137766   -0.172774  0.00164987
        1773  -0.0521796   -0.172706  0.00165034
        1774   -0.226668   -0.172737  0.00164969
        1775   -0.259834   -0.172786  0.00164949
        1776   -0.101388   -0.172746  0.00164905
        1777   -0.102733   -0.172706  0.00164859
        1778     -0.1388   -0.172687  0.00164777
        1779   -0.171823   -0.172687  0.00164685
        1780   -0.147181   -0.172672  0.00164598
        1781  -0.0534502   -0.172605  0.00164642
        1782   -0.293778   -0.172673   0.0016469
        1783   -0.183709    -0.17268  0.00164599
        1784   -0.162173   -0.172674  0.00164508
        1785    -0.17638   -0.172676  0.00164416
        1786   -0.197502    -0.17269  0.00164329
        1787   0.0537222   -0.172563  0.00164725
        1788   -0.216432   -0.172588  0.00164651
        1789   -0.254339   -0.172633  0.00164623
        1790   -0.161512   -0.172627  0.00164532
        1791   -0.166265   -0.172624   0.0016444
        1792   -0.172985   -0.172624  0.00164349
        1793  -0.0959682   -0.172581  0.00164313
        1794   -0.224412    -0.17261  0.00164246
        1795   -0.211878   -0.172632  0.00164169
        1796  -0.0856141   -0.172583  0.00164149
        1797   -0.259693   -0.172632   0.0016413
        1798    -0.13032   -0.172608  0.00164055
        1799   -0.213552   -0.172631   0.0016398
        1800  -0.0595552   -0.172568  0.00164009
        1801   -0.252585   -0.172613  0.00163978
        1802    -0.18848   -0.172621   0.0016389
        1803   -0.270252   -0.172676  0.00163888
        1804   -0.133483   -0.172654  0.00163812
        1805   -0.196343   -0.172667  0.00163726
        1806   -0.177973    -0.17267  0.00163636
        1807   -0.265599   -0.172721  0.00163626
        1808   -0.103658   -0.172683   0.0016358
        1809   -0.269109   -0.172736  0.00163576
        1810    -0.13236   -0.172714  0.00163501
        1811   -0.168257   -0.172712  0.00163411
        1812   -0.126701   -0.172686  0.00163341
        1813   -0.158163   -0.172678  0.00163253
        1814   -0.222169   -0.172706  0.00163185
        1815   -0.250456   -0.172748  0.00163152
        1816   -0.211169    -0.17277  0.00163076
        1817   -0.118415    -0.17274  0.00163013
        1818   -0.133867   -0.172718  0.00162938
        1819   -0.149032   -0.172705  0.00162853
        1820  -0.0993642   -0.172665  0.00162814
        1821   -0.221919   -0.172692  0.00162747
        1822     -0.1347   -0.172671  0.00162671
        1823  -0.0531577   -0.172606  0.00162714
        1824   -0.160085   -0.172599  0.00162626
        1825   -0.291428   -0.172664  0.00162667
        1826   -0.130338   -0.172641  0.00162594
        1827   -0.224315   -0.172669   0.0016253
        1828   -0.148228   -0.172656  0.00162447
        1829  -0.0764969   -0.172603  0.00162443
        1830   -0.236706   -0.172638  0.00162392
        1831   -0.114843   -0.172606  0.00162334
        1832   -0.186532   -0.172614  0.00162247
        1833   -0.192939   -0.172625  0.00162162
        1834    -0.21727   -0.172649  0.00162092
        1835   -0.181838   -0.172654  0.00162005
        1836   -0.129826   -0.172631  0.00161933
        1837   -0.164361   -0.172627  0.00161846
        1838   -0.143418   -0.172611  0.00161765
        1839   -0.209149   -0.172631   0.0016169
        1840   -0.205404   -0.172648  0.00161611
        1841  -0.0790862   -0.172598  0.00161604
        1842   -0.140783    -0.17258  0.00161525
        1843   -0.219589   -0.172606  0.00161458
        1844   -0.197348   -0.172619  0.00161376
        1845   -0.236072   -0.172654  0.00161325
        1846   -0.151354   -0.172642  0.00161241
        1847   -0.214545   -0.172665   0.0016117
        1848   -0.157064   -0.172656  0.00161085
        1849    -0.15393   -0.172646  0.00161001
        1850   -0.230534   -0.172678  0.00160945
        1851   -0.181085   -0.172682  0.00160858
        1852   -0.191463   -0.172692  0.00160775
        1853  -0.0932808   -0.172649  0.00160745
        1854   -0.209327   -0.172669   0.0016067
        1855   -0.268214   -0.172721  0.00160666
        1856   -0.189122   -0.172729  0.00160582
        1857   -0.208648   -0.172749  0.00160507
        1858   -0.223725   -0.172776  0.00160444
        1859   -0.136045   -0.172756   0.0016037
        1860   -0.278018   -0.172813  0.00160384
        1861   -0.205882   -0.172831  0.00160308
        1862  -0.0610947   -0.172771  0.00160334
        1863  -0.0905323   -0.172727  0.00160308
        1864   0.0493524   -0.172608  0.00160665
        1865   -0.221361   -0.172634    0.001606
        1866   -0.117768   -0.172604  0.00160541
        1867   -0.351771     -0.1727  0.00160741
        1868   -0.124307   -0.172674  0.00160676
        1869   -0.194915   -0.172686  0.00160594
        1870   -0.210988   -0.172707  0.00160522
        1871   -0.109671   -0.172673  0.00160471
        1872   -0.164023   -0.172668  0.00160386
        1873   -0.200136   -0.172683  0.00160307
        1874   -0.259074   -0.172729  0.00160288
        1875   -0.184778   -0.172736  0.00160204
        1876   -0.176706   -0.172738  0.00160118
        1877   -0.150816   -0.172726  0.00160037
        1878    -0.21428   -0.172748  0.00159967
        1879   -0.202955   -0.172764   0.0015989
        1880   -0.198211   -0.172778  0.00159811
        1881   -0.204263   -0.172795  0.00159735
        1882   -0.199805   -0.172809  0.00159656
        1883   -0.197107   -0.172822  0.00159577
        1884   -0.192137   -0.172832  0.00159495
        1885   -0.192799   -0.172843  0.00159414
        1886   -0.254524   -0.172886  0.00159389
        1887   -0.230705   -0.172917  0.00159334
        1888   -0.186542   -0.172924  0.00159251
        1889   -0.123943   -0.172898  0.00159188
        1890   -0.118098   -0.172869   0.0015913
        1891   -0.180213   -0.172873  0.00159046
        1892   -0.136162   -0.172853  0.00158974
        1893   -0.146362   -0.172839  0.00158896
        1894  -0.0839419   -0.172792  0.00158882
        1895   -0.171758   -0.172792  0.00158798
        1896   0.0617454   -0.172668  0.00159195
        1897   -0.340237   -0.172756  0.00159356
        1898   -0.275579   -0.172811  0.00159364
        1899   -0.181158   -0.172815  0.00159281
        1900   -0.178583   -0.172818  0.00159197
        1901  -0.0932982   -0.172776  0.00159168
        1902   -0.124657   -0.172751  0.00159105
        1903   -0.155675   -0.172742  0.00159024
        1904  -0.0729699    -0.17269  0.00159027
        1905   -0.226194   -0.172718  0.00158968
        1906   -0.109958   -0.172685  0.00158919
        1907   -0.199359   -0.172699  0.00158841
        1908   -0.169873   -0.172697  0.00158758
        1909   -0.228251   -0.172726  0.00158702
        1910   -0.291408   -0.172788   0.0015874
        1911   -0.118625    -0.17276  0.00158682
        1912    -0.23171   -0.172791  0.00158629
        1913   -0.315827   -0.172866  0.00158723
        1914   -0.198294   -0.172879  0.00158645
        1915  -0.0310371   -0.172805  0.00158735
        1916  -0.0915466   -0.172763  0.00158709
        1917   -0.146058   -0.172749  0.00158632
        1918   -0.190802   -0.172758  0.00158552
        1919   -0.293137   -0.172821  0.00158594
        1920  -0.0900632   -0.172778   0.0015857
        1921   -0.121705   -0.172751   0.0015851
        1922   -0.161744   -0.172745  0.00158428
        1923   -0.131239   -0.172724   0.0015836
        1924    -0.27449   -0.172777  0.00158366
        1925   -0.105812   -0.172742  0.00158322
        1926   -0.158607   -0.172735  0.00158242
        1927   -0.109982   -0.172702  0.00158193
        1928   -0.183621   -0.172708  0.00158112
        1929   -0.135647   -0.172688  0.00158042
        1930   -0.228036   -0.172717  0.00157986
        1931   -0.134516   -0.172697  0.00157917
        1932   -0.203194   -0.172713  0.00157843
        1933   -0.129816   -0.172691  0.00157777
        1934  -0.0757548   -0.172641  0.00157775
        1935    -0.20221   -0.172656  0.00157701
        1936   -0.211101   -0.172676  0.00157632
        1937  -0.0988179   -0.172638  0.00157596
        1938   -0.196516    -0.17265   0.0015752
